BinCenter;Histo01;Histo02;Histo03;Histo04
73542.5;10;10;0;0
73555.5;10;10;0;0
73568.5;13;13;0;0
73581.5;20;20;0;0
73594.5;13;13;0;0
73607.5;5;5;0;0
73620.5;5;5;0;0
73633.5;12;12;0;0
73646.5;10;10;0;0
73659.5;4;4;0;0
73672.5;8;8;0;0
73685.5;9;9;0;0
73698.5;12;12;0;0
73711.5;16;16;0;0
73724.5;10;10;0;0
73737.5;6;6;0;0
73750.5;16;16;0;0
73763.5;9;9;0;0
73776.5;10;10;0;0
73789.5;13;13;0;0
73802.5;11;11;0;0
73815.5;10;10;0;0
73828.5;8;8;0;0
73841.5;5;5;0;0
73854.5;11;11;0;0
73867.5;10;10;0;0
73880.5;11;11;0;0
73893.5;7;7;0;0
73906.5;6;6;0;0
73919.5;12;12;0;0
73932.5;14;14;0;0
73945.5;9;9;0;0
73958.5;7;7;0;0
73971.5;14;14;0;0
73984.5;8;8;0;0
73997.5;15;15;0;0
74010.5;6;6;0;0
74023.5;7;7;0;0
74036.5;11;11;0;0
74049.5;7;7;0;0
74062.5;8;8;0;0
74075.5;19;19;0;0
74088.5;5;5;0;0
74101.5;12;12;0;0
74114.5;9;9;0;0
74127.5;14;14;0;0
74140.5;9;9;0;0
74153.5;14;14;0;0
74166.5;10;10;0;0
74179.5;8;8;0;0
74192.5;6;6;0;0
74205.5;7;7;0;0
74218.5;10;10;0;0
74231.5;11;11;0;0
74244.5;15;15;0;0
74257.5;10;10;0;0
74270.5;7;7;0;0
74283.5;6;6;0;0
74296.5;8;8;0;0
74309.5;9;9;0;0
74322.5;13;13;0;0
74335.5;10;10;0;0
74348.5;7;7;0;0
74361.5;9;9;0;0
74374.5;8;8;0;0
74387.5;6;6;0;0
74400.5;11;11;0;0
74413.5;7;7;0;0
74426.5;7;7;0;0
74439.5;7;7;0;0
74452.5;8;8;0;0
74465.5;11;11;0;0
74478.5;10;10;0;0
74491.5;11;11;0;0
74504.5;10;10;0;0
74517.5;8;8;0;0
74530.5;6;6;0;0
74543.5;6;6;0;0
74556.5;7;7;0;0
74569.5;8;8;0;0
74582.5;11;11;0;0
74595.5;12;12;0;0
74608.5;10;10;0;0
74621.5;11;11;0;0
74634.5;12;12;0;0
74647.5;7;7;0;0
74660.5;14;14;0;0
74673.5;15;15;0;0
74686.5;25;25;0;0
74699.5;22;22;0;0
74712.5;21;21;0;0
74725.5;50;50;0;0
74738.5;111;111;0;0
74751.5;374;374;0;0
74764.5;1144;1144;0;0
74777.5;2951;2951;0;0
74790.5;5582;5582;0;0
74803.5;8932;8932;0;0
74816.5;11623;11623;0;0
74829.5;14112;14112;0;0
74842.5;15148;15148;0;0
74855.5;15348;15348;0;0
74868.5;14571;14571;0;0
74881.5;13044;13044;0;0
74894.5;11049;11049;0;0
74907.5;9085;9085;0;0
74920.5;7312;7312;0;0
74933.5;5855;5855;0;0
74946.5;4321;4321;0;0
74959.5;3374;3374;0;0
74972.5;2492;2492;0;0
74985.5;1936;1936;0;0
74998.5;1411;1411;0;0
75011.5;1069;1069;0;0
75024.5;831;831;0;0
75037.5;668;668;0;0
75050.5;485;485;0;0
75063.5;397;397;0;0
75076.5;267;267;0;0
75089.5;250;250;0;0
75102.5;215;215;0;0
75115.5;154;154;0;0
75128.5;145;145;0;0
75141.5;141;141;0;0
75154.5;103;103;0;0
75167.5;80;80;0;0
75180.5;64;64;0;0
75193.5;69;69;0;0
75206.5;63;63;0;0
75219.5;57;57;0;0
75232.5;32;32;0;0
75245.5;36;36;0;0
75258.5;30;30;0;0
75271.5;30;30;0;0
75284.5;12;12;0;0
75297.5;25;25;0;0
75310.5;19;19;0;0
75323.5;29;29;0;0
75336.5;18;18;0;0
75349.5;18;18;0;0
75362.5;19;19;0;0
75375.5;12;12;0;0
75388.5;16;16;0;0
75401.5;15;15;0;0
75414.5;12;12;0;0
75427.5;11;11;0;0
75440.5;10;10;0;0
75453.5;10;10;0;0
75466.5;18;18;0;0
75479.5;10;10;0;0
75492.5;14;14;0;0
75505.5;9;9;0;0
75518.5;13;13;0;0
75531.5;16;16;0;0
75544.5;19;19;0;0
75557.5;15;15;0;0
75570.5;19;19;0;0
75583.5;10;10;0;0
75596.5;7;7;0;0
75609.5;13;13;0;0
75622.5;8;8;0;0
75635.5;9;9;0;0
75648.5;10;10;0;0
75661.5;8;8;0;0
75674.5;10;10;0;0
75687.5;7;7;0;0
75700.5;10;10;0;0
75713.5;9;9;0;0
75726.5;14;14;0;0
75739.5;7;7;0;0
75752.5;10;10;0;0
75765.5;7;7;0;0
75778.5;8;8;0;0
75791.5;13;13;0;0
75804.5;9;9;0;0
75817.5;15;15;0;0
75830.5;7;7;0;0
75843.5;14;14;0;0
75856.5;9;9;0;0
75869.5;8;8;0;0
75882.5;10;10;0;0
75895.5;8;8;0;0
75908.5;11;11;0;0
75921.5;13;13;0;0
75934.5;8;8;0;0
75947.5;18;18;0;0
75960.5;8;8;0;0
75973.5;9;9;0;0
75986.5;5;5;0;0
75999.5;13;13;0;0
76012.5;16;16;0;0
76025.5;9;9;0;0
76038.5;6;6;0;0
76051.5;13;13;0;0
76064.5;11;11;0;0
76077.5;10;10;0;0
76090.5;10;10;0;0
76103.5;7;7;0;0
76116.5;9;9;0;0
76129.5;11;11;0;0
76142.5;12;12;0;0
76155.5;7;7;0;0
76168.5;10;10;0;0
76181.5;12;12;0;0
76194.5;9;9;0;0
76207.5;14;14;0;0
76220.5;10;10;0;0
76233.5;12;12;0;0
76246.5;10;10;0;0
76259.5;8;8;0;0
76272.5;11;11;0;0
76285.5;15;15;0;0
76298.5;7;7;0;0
76311.5;8;8;0;0
76324.5;14;14;0;0
76337.5;10;10;0;0
76350.5;11;11;0;0
76363.5;14;14;0;0
76376.5;14;14;0;0
76389.5;9;9;0;0
76402.5;11;11;0;0
76415.5;12;12;0;0
76428.5;11;11;0;0
76441.5;9;9;0;0
76454.5;10;10;0;0
76467.5;11;11;0;0
76480.5;11;11;0;0
76493.5;10;10;0;0
76506.5;9;9;0;0
76519.5;9;9;0;0
76532.5;12;12;0;0
76545.5;5;5;0;0
76558.5;13;13;0;0
76571.5;5;5;0;0
76584.5;11;11;0;0
76597.5;11;11;0;0
76610.5;11;11;0;0
76623.5;10;10;0;0
76636.5;6;6;0;0
76649.5;8;8;0;0
76662.5;13;13;0;0
76675.5;12;12;0;0
76688.5;8;8;0;0
76701.5;11;11;0;0
76714.5;16;16;0;0
76727.5;15;15;0;0
76740.5;5;5;0;0
76753.5;8;8;0;0
76766.5;8;8;0;0
76779.5;11;11;0;0
76792.5;11;11;0;0
76805.5;9;9;0;0
76818.5;17;17;0;0
76831.5;9;9;0;0
76844.5;9;9;0;0
76857.5;7;7;0;0
76870.5;9;9;0;0
76883.5;10;10;0;0
76896.5;8;8;0;0
76909.5;7;7;0;0
76922.5;12;12;0;0
76935.5;10;10;0;0
76948.5;6;6;0;0
76961.5;6;6;0;0
76974.5;9;9;0;0
76987.5;10;10;0;0
77000.5;9;9;0;0
77013.5;7;7;0;0
77026.5;8;8;0;0
77039.5;8;8;0;0
77052.5;12;12;0;0
77065.5;6;6;0;0
77078.5;10;10;0;0
77091.5;3;3;0;0
77104.5;5;5;0;0
77117.5;14;14;0;0
77130.5;9;9;0;0
77143.5;9;9;0;0
77156.5;8;8;0;0
77169.5;8;8;0;0
77182.5;7;7;0;0
77195.5;5;5;0;0
77208.5;15;15;0;0
77221.5;8;8;0;0
77234.5;10;10;0;0
77247.5;10;10;0;0
77260.5;13;13;0;0
77273.5;6;6;0;0
77286.5;10;10;0;0
77299.5;15;15;0;0
77312.5;13;13;0;0
77325.5;8;8;0;0
77338.5;5;5;0;0
77351.5;10;10;0;0
77364.5;11;11;0;0
77377.5;9;9;0;0
77390.5;6;6;0;0
77403.5;6;6;0;0
77416.5;9;9;0;0
77429.5;6;6;0;0
77442.5;12;12;0;0
77455.5;13;13;0;0
77468.5;12;12;0;0
77481.5;9;9;0;0
77494.5;7;7;0;0
77507.5;7;7;0;0
77520.5;8;8;0;0
77533.5;7;7;0;0
77546.5;8;8;0;0
77559.5;8;8;0;0
77572.5;11;11;0;0
77585.5;5;5;0;0
77598.5;9;9;0;0
77611.5;6;6;0;0
77624.5;3;3;0;0
77637.5;11;11;0;0
77650.5;4;4;0;0
77663.5;5;5;0;0
77676.5;7;7;0;0
77689.5;8;8;0;0
77702.5;13;13;0;0
77715.5;10;10;0;0
77728.5;7;7;0;0
77741.5;11;11;0;0
77754.5;5;5;0;0
77767.5;9;9;0;0
77780.5;12;12;0;0
77793.5;13;13;0;0
77806.5;9;9;0;0
77819.5;5;5;0;0
77832.5;5;5;0;0
77845.5;11;11;0;0
77858.5;16;16;0;0
77871.5;14;14;0;0
77884.5;11;11;0;0
77897.5;12;12;0;0
77910.5;9;9;0;0
77923.5;7;7;0;0
77936.5;8;8;0;0
77949.5;14;14;0;0
77962.5;10;10;0;0
77975.5;14;14;0;0
77988.5;7;7;0;0
78001.5;11;11;0;0
78014.5;15;15;0;0
78027.5;15;15;0;0
78040.5;8;8;0;0
78053.5;15;15;0;0
78066.5;17;17;0;0
78079.5;14;14;0;0
78092.5;9;9;0;0
78105.5;10;10;0;0
78118.5;9;9;0;0
78131.5;11;11;0;0
78144.5;10;10;0;0
78157.5;15;15;0;0
78170.5;9;9;0;0
78183.5;5;5;0;0
78196.5;9;9;0;0
78209.5;12;12;0;0
78222.5;7;7;0;0
78235.5;11;11;0;0
78248.5;4;4;0;0
78261.5;6;6;0;0
78274.5;9;9;0;0
78287.5;15;15;0;0
78300.5;9;9;0;0
78313.5;6;6;0;0
78326.5;4;4;0;0
78339.5;11;11;0;0
78352.5;9;9;0;0
78365.5;11;11;0;0
78378.5;12;12;0;0
78391.5;8;8;0;0
78404.5;10;10;0;0
78417.5;12;12;0;0
78430.5;12;12;0;0
78443.5;8;8;0;0
78456.5;5;5;0;0
78469.5;14;14;0;0
78482.5;11;11;0;0
78495.5;7;7;0;0
78508.5;11;11;0;0
78521.5;10;10;0;0
78534.5;5;5;0;0
78547.5;12;12;0;0
78560.5;11;11;0;0
78573.5;13;13;0;0
78586.5;5;5;0;0
78599.5;13;13;0;0
78612.5;13;13;0;0
78625.5;8;8;0;0
78638.5;9;9;0;0
78651.5;16;16;0;0
78664.5;5;5;0;0
78677.5;8;8;0;0
78690.5;9;9;0;0
78703.5;6;6;0;0
78716.5;6;6;0;0
78729.5;7;7;0;0
78742.5;9;9;0;0
78755.5;6;6;0;0
78768.5;5;5;0;0
78781.5;13;13;0;0
78794.5;13;13;0;0
78807.5;9;9;0;0
78820.5;7;7;0;0
78833.5;8;8;0;0
78846.5;10;10;0;0
78859.5;12;12;0;0
78872.5;11;11;0;0
78885.5;9;9;0;0
78898.5;6;6;0;0
78911.5;14;14;0;0
78924.5;8;8;0;0
78937.5;11;11;0;0
78950.5;11;11;0;0
78963.5;8;8;0;0
78976.5;17;17;0;0
78989.5;9;9;0;0
79002.5;12;12;0;0
79015.5;9;9;0;0
79028.5;12;12;0;0
79041.5;10;10;0;0
79054.5;7;7;0;0
79067.5;13;13;0;0
79080.5;13;13;0;0
79093.5;19;19;0;0
79106.5;10;10;0;0
79119.5;7;7;0;0
79132.5;7;7;0;0
79145.5;15;15;0;0
79158.5;14;14;0;0
79171.5;11;11;0;0
79184.5;7;7;0;0
79197.5;9;9;0;0
79210.5;10;10;0;0
79223.5;9;9;0;0
79236.5;4;4;0;0
79249.5;14;14;0;0
79262.5;7;7;0;0
79275.5;12;12;0;0
79288.5;12;12;0;0
79301.5;11;11;0;0
79314.5;10;10;0;0
79327.5;6;6;0;0
79340.5;8;8;0;0
79353.5;15;15;0;0
79366.5;8;8;0;0
79379.5;9;9;0;0
79392.5;7;7;0;0
79405.5;8;8;0;0
79418.5;8;8;0;0
79431.5;13;13;0;0
79444.5;16;16;0;0
79457.5;3;3;0;0
79470.5;9;9;0;0
79483.5;9;9;0;0
79496.5;6;6;0;0
79509.5;11;11;0;0
79522.5;9;9;0;0
79535.5;3;3;0;0
79548.5;9;9;0;0
79561.5;6;6;0;0
79574.5;13;13;0;0
79587.5;11;11;0;0
79600.5;13;13;0;0
79613.5;7;7;0;0
79626.5;6;6;0;0
79639.5;10;10;0;0
79652.5;6;6;0;0
79665.5;11;11;0;0
79678.5;7;7;0;0
79691.5;9;9;0;0
79704.5;9;9;0;0
79717.5;7;7;0;0
79730.5;7;7;0;0
79743.5;11;11;0;0
79756.5;6;6;0;0
79769.5;10;10;0;0
79782.5;13;13;0;0
79795.5;10;10;0;0
79808.5;12;12;0;0
79821.5;7;7;0;0
79834.5;13;13;0;0
79847.5;13;13;0;0
79860.5;8;8;0;0
79873.5;10;10;0;0
79886.5;5;5;0;0
79899.5;10;10;0;0
79912.5;8;8;0;0
79925.5;5;5;0;0
79938.5;7;7;0;0
79951.5;8;8;0;0
79964.5;9;9;0;0
79977.5;12;12;0;0
79990.5;12;12;0;0
80003.5;8;8;0;0
