BinCenter;Histo01;Histo02;Histo03;Histo04
71735.5;1;2;2;0
71748.5;0;0;0;0
71761.5;0;0;0;0
71774.5;0;1;1;0
71787.5;3;0;0;0
71800.5;1;0;0;0
71813.5;0;3;3;0
71826.5;0;0;0;0
71839.5;0;1;1;0
71852.5;1;0;0;0
71865.5;0;0;0;0
71878.5;0;0;0;0
71891.5;1;0;0;0
71904.5;0;2;2;0
71917.5;1;1;1;0
71930.5;0;0;0;0
71943.5;0;1;1;0
71956.5;0;2;2;0
71969.5;0;0;0;0
71982.5;0;1;1;0
71995.5;0;0;0;0
72008.5;0;1;1;0
72021.5;0;0;0;0
72034.5;0;0;0;0
72047.5;0;0;0;0
72060.5;1;0;0;0
72073.5;0;1;1;0
72086.5;0;0;0;0
72099.5;0;0;0;0
72112.5;0;2;2;0
72125.5;0;0;0;0
72138.5;1;2;2;0
72151.5;2;1;1;0
72164.5;1;0;0;0
72177.5;0;0;0;0
72190.5;1;0;0;0
72203.5;1;1;1;0
72216.5;0;0;0;0
72229.5;0;1;1;0
72242.5;2;1;1;0
72255.5;0;0;0;0
72268.5;1;0;0;0
72281.5;0;0;0;0
72294.5;0;3;3;0
72307.5;0;1;1;0
72320.5;0;2;2;0
72333.5;0;1;1;0
72346.5;0;0;0;0
72359.5;0;0;0;0
72372.5;1;0;0;0
72385.5;1;0;0;0
72398.5;2;0;0;0
72411.5;0;3;3;0
72424.5;2;3;3;0
72437.5;2;0;0;0
72450.5;1;1;1;0
72463.5;1;1;1;0
72476.5;0;0;0;0
72489.5;1;1;1;0
72502.5;0;2;2;0
72515.5;0;0;0;0
72528.5;0;1;1;0
72541.5;0;0;0;0
72554.5;1;0;0;0
72567.5;0;0;0;0
72580.5;2;1;1;0
72593.5;0;0;0;0
72606.5;1;0;0;0
72619.5;0;0;0;0
72632.5;0;0;0;0
72645.5;0;0;0;0
72658.5;0;1;1;0
72671.5;1;1;1;0
72684.5;1;1;1;0
72697.5;3;0;0;0
72710.5;0;0;0;0
72723.5;1;0;0;0
72736.5;1;0;0;0
72749.5;0;0;0;0
72762.5;0;0;0;0
72775.5;1;0;0;0
72788.5;1;2;2;0
72801.5;0;0;0;0
72814.5;1;1;1;0
72827.5;1;0;0;0
72840.5;1;1;1;0
72853.5;0;1;1;0
72866.5;1;0;0;0
72879.5;0;0;0;0
72892.5;2;0;0;0
72905.5;0;0;0;0
72918.5;0;0;0;0
72931.5;0;1;1;0
72944.5;1;1;1;0
72957.5;1;1;1;0
72970.5;0;2;2;0
72983.5;0;0;0;0
72996.5;0;0;0;0
73009.5;1;0;0;0
73022.5;0;1;1;0
73035.5;1;0;0;0
73048.5;0;0;0;0
73061.5;0;1;1;0
73074.5;2;1;1;0
73087.5;0;1;1;0
73100.5;0;2;2;0
73113.5;0;0;0;0
73126.5;1;0;0;0
73139.5;0;0;0;0
73152.5;0;1;1;0
73165.5;0;0;0;0
73178.5;1;2;2;0
73191.5;0;0;0;0
73204.5;0;1;1;0
73217.5;2;2;2;0
73230.5;0;1;1;0
73243.5;0;2;2;0
73256.5;1;1;1;0
73269.5;0;1;1;0
73282.5;1;0;0;0
73295.5;1;1;1;0
73308.5;0;1;1;0
73321.5;2;0;0;0
73334.5;3;0;0;0
73347.5;0;0;0;0
73360.5;2;2;2;0
73373.5;1;0;0;0
73386.5;1;1;1;0
73399.5;1;0;0;0
73412.5;0;0;0;0
73425.5;0;0;0;0
73438.5;0;0;0;0
73451.5;0;0;0;0
73464.5;1;1;1;0
73477.5;1;0;0;0
73490.5;0;2;2;0
73503.5;0;0;0;0
73516.5;0;1;1;0
73529.5;0;0;0;0
73542.5;1;0;0;0
73555.5;1;0;0;0
73568.5;0;1;1;0
73581.5;0;1;1;0
73594.5;0;1;1;0
73607.5;0;0;0;0
73620.5;0;0;0;0
73633.5;0;0;0;0
73646.5;2;2;2;0
73659.5;1;1;1;0
73672.5;0;1;1;0
73685.5;1;0;0;0
73698.5;1;1;1;0
73711.5;0;1;1;0
73724.5;0;1;1;0
73737.5;0;0;0;0
73750.5;0;0;0;0
73763.5;1;0;0;0
73776.5;0;0;0;0
73789.5;0;1;1;0
73802.5;0;0;0;0
73815.5;0;1;1;0
73828.5;1;1;1;0
73841.5;0;0;0;0
73854.5;0;2;2;0
73867.5;0;0;0;0
73880.5;1;0;0;0
73893.5;2;0;0;0
73906.5;0;1;1;0
73919.5;0;0;0;0
73932.5;1;0;0;0
73945.5;0;0;0;0
73958.5;0;2;2;0
73971.5;1;0;0;0
73984.5;0;0;0;0
73997.5;0;1;1;0
74010.5;0;0;0;0
74023.5;0;0;0;0
74036.5;1;1;1;0
74049.5;1;0;0;0
74062.5;1;0;0;0
74075.5;4;0;0;0
74088.5;0;1;1;0
74101.5;1;1;1;0
74114.5;2;1;1;0
74127.5;0;2;2;0
74140.5;0;1;1;0
74153.5;1;2;2;0
74166.5;0;1;1;0
74179.5;0;0;0;0
74192.5;1;0;0;0
74205.5;0;1;1;0
74218.5;0;2;2;0
74231.5;0;0;0;0
74244.5;0;0;0;0
74257.5;1;0;0;0
74270.5;2;2;2;0
74283.5;0;0;0;0
74296.5;0;0;0;0
74309.5;1;0;0;0
74322.5;0;1;1;0
74335.5;2;1;1;0
74348.5;0;0;0;0
74361.5;0;1;1;0
74374.5;0;1;1;0
74387.5;0;0;0;0
74400.5;0;0;0;0
74413.5;1;0;0;0
74426.5;0;0;0;0
74439.5;0;0;0;0
74452.5;0;0;0;0
74465.5;0;0;0;0
74478.5;1;1;1;0
74491.5;0;0;0;0
74504.5;1;0;0;0
74517.5;0;1;1;0
74530.5;0;0;0;0
74543.5;2;2;2;0
74556.5;0;0;0;0
74569.5;2;0;0;0
74582.5;1;0;0;0
74595.5;2;0;0;0
74608.5;6;0;0;0
74621.5;7;0;0;0
74634.5;23;1;1;0
74647.5;33;1;1;0
74660.5;73;0;0;0
74673.5;105;0;0;0
74686.5;141;1;1;0
74699.5;238;1;1;0
74712.5;360;0;0;0
74725.5;478;0;0;0
74738.5;628;2;2;0
74751.5;809;0;0;0
74764.5;999;2;2;0
74777.5;1213;1;1;0
74790.5;1440;0;0;0
74803.5;1736;0;0;0
74816.5;2036;3;3;0
74829.5;2382;0;0;0
74842.5;2691;0;0;0
74855.5;2958;1;1;0
74868.5;3256;0;0;0
74881.5;3551;1;1;0
74894.5;3701;1;1;0
74907.5;4113;0;0;0
74920.5;4355;0;0;0
74933.5;4614;0;0;0
74946.5;4746;0;0;0
74959.5;4942;1;1;0
74972.5;5250;0;0;0
74985.5;5359;0;0;0
74998.5;5623;1;1;0
75011.5;5711;0;0;0
75024.5;6045;0;0;0
75037.5;6045;0;0;0
75050.5;6318;0;0;0
75063.5;6553;1;1;0
75076.5;6565;1;1;0
75089.5;6634;1;1;0
75102.5;6744;0;0;0
75115.5;6720;0;0;0
75128.5;7032;0;0;0
75141.5;6846;0;0;0
75154.5;6883;0;0;0
75167.5;6635;0;0;0
75180.5;6803;1;1;0
75193.5;6558;0;0;0
75206.5;6585;0;0;0
75219.5;6283;0;0;0
75232.5;6397;0;0;0
75245.5;5828;0;0;0
75258.5;5817;0;0;0
75271.5;5491;1;1;0
75284.5;5382;1;1;0
75297.5;4988;0;0;0
75310.5;4833;0;0;0
75323.5;4625;0;0;0
75336.5;4453;1;1;0
75349.5;4117;0;0;0
75362.5;3950;1;1;0
75375.5;3660;1;1;0
75388.5;3551;0;0;0
75401.5;3293;0;0;0
75414.5;3049;0;0;0
75427.5;2921;0;0;0
75440.5;2784;0;0;0
75453.5;2470;0;0;0
75466.5;2369;0;0;0
75479.5;2175;1;1;0
75492.5;2143;0;0;0
75505.5;1936;0;0;0
75518.5;1818;0;0;0
75531.5;1629;0;0;0
75544.5;1634;1;1;0
75557.5;1534;1;1;0
75570.5;1416;0;0;0
75583.5;1282;1;1;0
75596.5;1142;0;0;0
75609.5;1062;0;0;0
75622.5;1039;0;0;0
75635.5;941;1;1;0
75648.5;845;1;1;0
75661.5;804;0;0;0
75674.5;744;0;0;0
75687.5;716;0;0;0
75700.5;671;2;2;0
75713.5;628;0;0;0
75726.5;544;0;0;0
75739.5;564;1;1;0
75752.5;516;0;0;0
75765.5;464;0;0;0
75778.5;415;0;0;0
75791.5;371;0;0;0
75804.5;352;0;0;0
75817.5;343;1;1;0
75830.5;297;0;0;0
75843.5;322;1;1;0
75856.5;281;1;1;0
75869.5;247;0;0;0
75882.5;231;0;0;0
75895.5;226;0;0;0
75908.5;200;0;0;0
75921.5;218;0;0;0
75934.5;180;1;1;0
75947.5;182;1;1;0
75960.5;135;0;0;0
75973.5;125;2;2;0
75986.5;131;0;0;0
75999.5;135;2;2;0
76012.5;98;0;0;0
76025.5;109;0;0;0
76038.5;127;1;1;0
76051.5;108;1;1;0
76064.5;73;0;0;0
76077.5;89;2;2;0
76090.5;66;2;2;0
76103.5;73;1;1;0
76116.5;67;1;1;0
76129.5;67;1;1;0
76142.5;47;0;0;0
76155.5;51;1;1;0
76168.5;41;4;4;0
76181.5;45;0;0;0
76194.5;57;1;1;0
76207.5;32;1;1;0
76220.5;37;1;1;0
76233.5;30;0;0;0
76246.5;26;1;1;0
76259.5;21;0;0;0
76272.5;23;0;0;0
76285.5;27;0;0;0
76298.5;31;0;0;0
76311.5;21;0;0;0
76324.5;23;0;0;0
76337.5;23;1;1;0
76350.5;17;1;1;0
76363.5;16;2;2;0
76376.5;24;1;1;0
76389.5;20;0;0;0
76402.5;14;1;1;0
76415.5;18;0;0;0
76428.5;14;0;0;0
76441.5;16;0;0;0
76454.5;10;0;0;0
76467.5;12;1;1;0
76480.5;10;0;0;0
76493.5;9;0;0;0
76506.5;6;2;2;0
76519.5;14;0;0;0
76532.5;8;0;0;0
76545.5;12;0;0;0
76558.5;6;1;1;0
76571.5;8;0;0;0
76584.5;5;0;0;0
76597.5;7;1;1;0
76610.5;5;1;1;0
76623.5;5;1;1;0
76636.5;8;0;0;0
76649.5;6;0;0;0
76662.5;6;0;0;0
76675.5;4;0;0;0
76688.5;4;1;1;0
76701.5;3;1;1;0
76714.5;7;1;1;0
76727.5;4;0;0;0
76740.5;3;1;1;0
76753.5;4;0;0;0
76766.5;3;0;0;0
76779.5;6;1;1;0
76792.5;2;0;0;0
76805.5;6;1;1;0
76818.5;4;1;1;0
76831.5;4;1;1;0
76844.5;6;0;0;0
76857.5;2;0;0;0
76870.5;2;0;0;0
76883.5;4;0;0;0
76896.5;3;1;1;0
76909.5;5;2;2;0
76922.5;0;0;0;0
76935.5;4;0;0;0
76948.5;1;0;0;0
76961.5;1;0;0;0
76974.5;2;2;2;0
76987.5;3;0;0;0
77000.5;1;1;1;0
77013.5;1;0;0;0
77026.5;6;0;0;0
77039.5;1;1;1;0
77052.5;1;0;0;0
77065.5;0;0;0;0
77078.5;3;0;0;0
77091.5;3;0;0;0
77104.5;0;0;0;0
77117.5;3;0;0;0
77130.5;1;0;0;0
77143.5;0;0;0;0
77156.5;2;0;0;0
77169.5;1;0;0;0
77182.5;3;1;1;0
77195.5;2;0;0;0
77208.5;3;2;2;0
77221.5;1;0;0;0
77234.5;0;1;1;0
77247.5;3;0;0;0
77260.5;0;0;0;0
77273.5;1;0;0;0
77286.5;1;0;0;0
77299.5;1;0;0;0
77312.5;1;0;0;0
77325.5;0;0;0;0
77338.5;0;0;0;0
77351.5;0;2;2;0
77364.5;1;0;0;0
77377.5;2;0;0;0
77390.5;0;0;0;0
77403.5;0;1;1;0
77416.5;6;1;1;0
77429.5;2;0;0;0
77442.5;2;1;1;0
77455.5;0;0;0;0
77468.5;1;1;1;0
77481.5;2;0;0;0
77494.5;1;3;3;0
77507.5;1;1;1;0
77520.5;1;0;0;0
77533.5;0;0;0;0
77546.5;1;0;0;0
77559.5;1;0;0;0
77572.5;3;0;0;0
77585.5;0;0;0;0
77598.5;0;1;1;0
77611.5;2;0;0;0
77624.5;0;0;0;0
77637.5;1;1;1;0
77650.5;1;1;1;0
77663.5;1;0;0;0
77676.5;2;0;0;0
77689.5;2;0;0;0
77702.5;1;0;0;0
77715.5;1;1;1;0
77728.5;0;0;0;0
77741.5;3;0;0;0
77754.5;2;0;0;0
77767.5;1;0;0;0
77780.5;0;0;0;0
77793.5;0;0;0;0
77806.5;0;0;0;0
77819.5;0;0;0;0
77832.5;0;0;0;0
77845.5;0;0;0;0
77858.5;0;3;3;0
77871.5;1;2;2;0
77884.5;1;0;0;0
77897.5;1;1;1;0
77910.5;0;1;1;0
77923.5;2;0;0;0
77936.5;1;0;0;0
77949.5;0;0;0;0
77962.5;1;0;0;0
77975.5;0;0;0;0
77988.5;0;0;0;0
78001.5;0;0;0;0
78014.5;0;0;0;0
78027.5;1;0;0;0
78040.5;0;1;1;0
78053.5;0;0;0;0
78066.5;0;1;1;0
78079.5;1;1;1;0
78092.5;2;0;0;0
78105.5;0;2;2;0
78118.5;0;0;0;0
78131.5;0;0;0;0
78144.5;1;0;0;0
78157.5;1;1;1;0
78170.5;1;1;1;0
78183.5;0;2;2;0
78196.5;0;2;2;0
78209.5;1;0;0;0
78222.5;1;2;2;0
78235.5;0;2;2;0
78248.5;0;1;1;0
78261.5;0;1;1;0
78274.5;1;1;1;0
78287.5;1;1;1;0
78300.5;1;0;0;0
78313.5;0;0;0;0
78326.5;1;1;1;0
78339.5;0;0;0;0
78352.5;0;1;1;0
78365.5;0;0;0;0
78378.5;3;1;1;0
78391.5;1;0;0;0
78404.5;3;1;1;0
78417.5;1;0;0;0
78430.5;1;2;2;0
78443.5;2;0;0;0
78456.5;2;0;0;0
78469.5;0;0;0;0
78482.5;0;1;1;0
78495.5;2;1;1;0
78508.5;2;0;0;0
78521.5;1;1;1;0
78534.5;1;1;1;0
78547.5;0;0;0;0
78560.5;1;0;0;0
78573.5;0;0;0;0
78586.5;0;1;1;0
78599.5;2;1;1;0
78612.5;1;0;0;0
78625.5;1;0;0;0
78638.5;1;1;1;0
78651.5;0;0;0;0
78664.5;2;0;0;0
78677.5;0;0;0;0
78690.5;0;1;1;0
78703.5;1;2;2;0
78716.5;1;0;0;0
78729.5;1;0;0;0
78742.5;1;0;0;0
78755.5;2;0;0;0
78768.5;1;0;0;0
78781.5;0;1;1;0
78794.5;0;0;0;0
78807.5;2;0;0;0
78820.5;1;0;0;0
78833.5;1;1;1;0
78846.5;1;2;2;0
78859.5;1;1;1;0
78872.5;1;0;0;0
78885.5;0;0;0;0
78898.5;2;0;0;0
78911.5;0;1;1;0
78924.5;0;0;0;0
78937.5;0;0;0;0
78950.5;1;2;2;0
78963.5;1;1;1;0
78976.5;1;0;0;0
78989.5;0;0;0;0
79002.5;0;0;0;0
79015.5;0;1;1;0
79028.5;3;0;0;0
79041.5;0;0;0;0
79054.5;1;1;1;0
79067.5;0;2;2;0
79080.5;1;1;1;0
79093.5;0;1;1;0
79106.5;0;0;0;0
79119.5;0;0;0;0
79132.5;1;0;0;0
79145.5;1;0;0;0
79158.5;0;1;1;0
79171.5;0;2;2;0
79184.5;1;0;0;0
79197.5;1;0;0;0
79210.5;2;0;0;0
79223.5;0;1;1;0
79236.5;0;0;0;0
79249.5;0;0;0;0
79262.5;0;0;0;0
79275.5;1;0;0;0
79288.5;0;1;1;0
79301.5;0;0;0;0
79314.5;1;2;2;0
79327.5;1;0;0;0
79340.5;1;0;0;0
79353.5;0;0;0;0
79366.5;0;0;0;0
79379.5;0;1;1;0
79392.5;0;0;0;0
79405.5;0;1;1;0
79418.5;1;0;0;0
79431.5;0;0;0;0
79444.5;1;1;1;0
79457.5;1;1;1;0
79470.5;2;0;0;0
79483.5;1;1;1;0
79496.5;0;1;1;0
79509.5;0;0;0;0
79522.5;0;0;0;0
79535.5;1;2;2;0
79548.5;0;0;0;0
79561.5;0;1;1;0
79574.5;1;0;0;0
79587.5;0;0;0;0
79600.5;0;1;1;0
79613.5;1;0;0;0
79626.5;1;0;0;0
79639.5;0;0;0;0
79652.5;1;0;0;0
79665.5;1;1;1;0
79678.5;1;1;1;0
79691.5;0;0;0;0
79704.5;0;0;0;0
79717.5;0;0;0;0
79730.5;0;0;0;0
79743.5;2;1;1;0
79756.5;0;0;0;0
79769.5;2;1;1;0
79782.5;1;0;0;0
79795.5;2;0;0;0
79808.5;1;0;0;0
79821.5;1;0;0;0
79834.5;0;0;0;0
79847.5;0;0;0;0
79860.5;0;0;0;0
79873.5;0;0;0;0
79886.5;0;1;1;0
79899.5;1;0;0;0
79912.5;1;0;0;0
79925.5;0;0;0;0
79938.5;1;0;0;0
79951.5;1;0;0;0
79964.5;0;2;2;0
79977.5;0;0;0;0
79990.5;2;0;0;0
80003.5;2;0;0;0
