BinCenter;Histo01;Histo02;Histo03;Histo04
61501.5;4;2;2;0
61514.5;4;1;1;0
61527.5;4;4;4;0
61540.5;3;3;3;0
61553.5;3;5;5;0
61566.5;1;5;5;0
61579.5;5;6;6;0
61592.5;1;6;6;0
61605.5;3;1;1;0
61618.5;1;3;3;0
61631.5;4;3;3;0
61644.5;1;0;0;0
61657.5;4;2;2;0
61670.5;3;1;1;0
61683.5;6;2;2;0
61696.5;4;1;1;0
61709.5;6;3;3;0
61722.5;0;3;3;0
61735.5;1;1;1;0
61748.5;3;6;6;0
61761.5;1;4;4;0
61774.5;2;5;5;0
61787.5;2;1;1;0
61800.5;4;3;3;0
61813.5;5;4;4;0
61826.5;2;2;2;0
61839.5;4;3;3;0
61852.5;2;8;8;0
61865.5;0;4;4;0
61878.5;3;6;6;0
61891.5;2;6;6;0
61904.5;3;5;5;0
61917.5;2;1;1;0
61930.5;1;2;2;0
61943.5;5;4;4;0
61956.5;5;5;5;0
61969.5;3;1;1;0
61982.5;5;3;3;0
61995.5;2;4;4;0
62008.5;0;5;5;0
62021.5;5;2;2;0
62034.5;4;2;2;0
62047.5;4;3;3;0
62060.5;0;2;2;0
62073.5;3;9;9;0
62086.5;6;3;3;0
62099.5;2;4;4;0
62112.5;3;4;4;0
62125.5;5;4;4;0
62138.5;6;1;1;0
62151.5;4;0;0;0
62164.5;4;7;7;0
62177.5;4;2;2;0
62190.5;6;3;3;0
62203.5;1;3;3;0
62216.5;2;3;3;0
62229.5;5;2;2;0
62242.5;2;2;2;0
62255.5;3;3;3;0
62268.5;2;4;4;0
62281.5;2;3;3;0
62294.5;4;8;8;0
62307.5;2;2;2;0
62320.5;3;1;1;0
62333.5;0;3;3;0
62346.5;7;4;4;0
62359.5;6;2;2;0
62372.5;0;3;3;0
62385.5;1;4;4;0
62398.5;5;7;7;0
62411.5;6;3;3;0
62424.5;5;1;1;0
62437.5;2;4;4;0
62450.5;0;6;6;0
62463.5;1;1;1;0
62476.5;4;1;1;0
62489.5;1;2;2;0
62502.5;1;2;2;0
62515.5;3;5;5;0
62528.5;0;3;3;0
62541.5;0;6;6;0
62554.5;4;0;0;0
62567.5;2;5;5;0
62580.5;3;4;4;0
62593.5;4;4;4;0
62606.5;4;5;5;0
62619.5;6;2;2;0
62632.5;5;3;3;0
62645.5;4;1;1;0
62658.5;3;2;2;0
62671.5;4;2;2;0
62684.5;5;4;4;0
62697.5;6;3;3;0
62710.5;0;5;5;0
62723.5;4;7;7;0
62736.5;2;1;1;0
62749.5;1;3;3;0
62762.5;1;1;1;0
62775.5;0;4;4;0
62788.5;6;6;6;0
62801.5;7;3;3;0
62814.5;9;4;4;0
62827.5;10;3;3;0
62840.5;12;4;4;0
62853.5;13;1;1;0
62866.5;21;7;7;0
62879.5;26;5;5;0
62892.5;43;3;3;0
62905.5;58;3;3;0
62918.5;132;4;4;0
62931.5;319;3;3;0
62944.5;783;2;2;0
62957.5;1844;2;2;0
62970.5;3339;2;2;0
62983.5;6112;4;4;0
62996.5;8856;4;4;0
63009.5;12534;4;4;0
63022.5;15692;6;6;0
63035.5;18478;2;2;0
63048.5;20136;1;1;0
63061.5;20418;6;6;0
63074.5;19839;1;1;0
63087.5;18383;2;2;0
63100.5;15928;5;5;0
63113.5;13667;5;5;0
63126.5;11321;1;1;0
63139.5;9159;5;5;0
63152.5;7266;5;5;0
63165.5;5719;1;1;0
63178.5;4413;2;2;0
63191.5;3439;3;3;0
63204.5;2685;1;1;0
63217.5;2170;3;3;0
63230.5;1688;3;3;0
63243.5;1442;3;3;0
63256.5;1166;5;5;0
63269.5;895;3;3;0
63282.5;769;6;6;0
63295.5;676;3;3;0
63308.5;539;1;1;0
63321.5;469;2;2;0
63334.5;391;0;0;0
63347.5;366;2;2;0
63360.5;311;4;4;0
63373.5;251;2;2;0
63386.5;247;7;7;0
63399.5;197;3;3;0
63412.5;211;4;4;0
63425.5;193;5;5;0
63438.5;210;2;2;0
63451.5;204;5;5;0
63464.5;184;0;0;0
63477.5;168;4;4;0
63490.5;216;0;0;0
63503.5;212;3;3;0
63516.5;234;4;4;0
63529.5;236;2;2;0
63542.5;232;0;0;0
63555.5;259;3;3;0
63568.5;251;3;3;0
63581.5;245;6;6;0
63594.5;259;4;4;0
63607.5;292;3;3;0
63620.5;295;3;3;0
63633.5;316;4;4;0
63646.5;309;1;1;0
63659.5;348;3;3;0
63672.5;324;2;2;0
63685.5;332;1;1;0
63698.5;334;3;3;0
63711.5;387;0;0;0
63724.5;360;1;1;0
63737.5;343;1;1;0
63750.5;367;0;0;0
63763.5;364;4;4;0
63776.5;362;2;2;0
63789.5;361;2;2;0
63802.5;341;5;5;0
63815.5;358;3;3;0
63828.5;310;3;3;0
63841.5;350;2;2;0
63854.5;306;3;3;0
63867.5;345;4;4;0
63880.5;333;4;4;0
63893.5;326;5;5;0
63906.5;300;6;6;0
63919.5;303;3;3;0
63932.5;270;7;7;0
63945.5;248;2;2;0
63958.5;277;4;4;0
63971.5;261;2;2;0
63984.5;235;2;2;0
63997.5;268;3;3;0
64010.5;265;3;3;0
64023.5;241;2;2;0
64036.5;219;8;8;0
64049.5;218;3;3;0
64062.5;187;3;3;0
64075.5;183;3;3;0
64088.5;204;2;2;0
64101.5;220;5;5;0
64114.5;175;4;4;0
64127.5;151;1;1;0
64140.5;171;2;2;0
64153.5;138;5;5;0
64166.5;150;2;2;0
64179.5;153;5;5;0
64192.5;134;9;9;0
64205.5;132;2;2;0
64218.5;123;5;5;0
64231.5;119;4;4;0
64244.5;106;6;6;0
64257.5;118;13;13;0
64270.5;110;9;9;0
64283.5;86;19;19;0
64296.5;93;10;10;0
64309.5;92;25;25;0
64322.5;95;19;19;0
64335.5;83;23;23;0
64348.5;85;30;30;0
64361.5;91;28;28;0
64374.5;75;29;29;0
64387.5;67;36;36;0
64400.5;82;45;45;0
64413.5;77;40;40;0
64426.5;68;35;35;0
64439.5;78;40;40;0
64452.5;61;41;41;0
64465.5;67;34;34;0
64478.5;84;44;44;0
64491.5;63;42;42;0
64504.5;54;54;54;0
64517.5;61;48;48;0
64530.5;57;54;54;0
64543.5;48;73;73;0
64556.5;59;84;84;0
64569.5;44;115;115;0
64582.5;40;156;156;0
64595.5;50;218;218;0
64608.5;48;354;354;0
64621.5;46;494;494;0
64634.5;41;758;758;0
64647.5;40;1117;1117;0
64660.5;43;1522;1522;0
64673.5;43;1985;1985;0
64686.5;42;2643;2643;0
64699.5;33;3305;3305;0
64712.5;44;3920;3920;0
64725.5;38;4333;4333;0
64738.5;32;4957;4957;0
64751.5;29;5396;5396;0
64764.5;34;5738;5738;0
64777.5;32;5970;5970;0
64790.5;23;6285;6285;0
64803.5;31;7015;7015;0
64816.5;37;7430;7430;0
64829.5;31;7855;7855;0
64842.5;29;8241;8241;0
64855.5;37;8684;8684;0
64868.5;32;9225;9225;0
64881.5;31;9661;9661;0
64894.5;30;9898;9898;0
64907.5;28;10077;10077;0
64920.5;31;10149;10149;0
64933.5;27;10002;10002;0
64946.5;30;9627;9627;0
64959.5;29;9271;9271;0
64972.5;28;8711;8711;0
64985.5;32;8058;8058;0
64998.5;33;7526;7526;0
65011.5;25;6509;6509;0
65024.5;33;5629;5629;0
65037.5;27;4845;4845;0
65050.5;24;4124;4124;0
65063.5;24;3466;3466;0
65076.5;34;2816;2816;0
65089.5;20;2302;2302;0
65102.5;21;1839;1839;0
65115.5;21;1605;1605;0
65128.5;18;1258;1258;0
65141.5;20;998;998;0
65154.5;14;807;807;0
65167.5;17;716;716;0
65180.5;23;648;648;0
65193.5;24;538;538;0
65206.5;21;448;448;0
65219.5;20;413;413;0
65232.5;33;397;397;0
65245.5;13;359;359;0
65258.5;22;311;311;0
65271.5;19;330;330;0
65284.5;25;319;319;0
65297.5;16;296;296;0
65310.5;17;334;334;0
65323.5;21;295;295;0
65336.5;25;283;283;0
65349.5;19;290;290;0
65362.5;20;327;327;0
65375.5;12;316;316;0
65388.5;24;307;307;0
65401.5;12;297;297;0
65414.5;18;334;334;0
65427.5;12;285;285;0
65440.5;15;282;282;0
65453.5;16;300;300;0
65466.5;19;286;286;0
65479.5;20;333;333;0
65492.5;11;354;354;0
65505.5;15;323;323;0
65518.5;16;321;321;0
65531.5;12;364;364;0
65544.5;20;358;358;0
65557.5;18;305;305;0
65570.5;19;348;348;0
65583.5;18;380;380;0
65596.5;17;360;360;0
65609.5;14;371;371;0
65622.5;17;361;361;0
65635.5;20;341;341;0
65648.5;14;375;375;0
65661.5;11;304;304;0
65674.5;8;363;363;0
65687.5;14;325;325;0
65700.5;14;302;302;0
65713.5;15;323;323;0
65726.5;14;280;280;0
65739.5;11;312;312;0
65752.5;20;301;301;0
65765.5;9;290;290;0
65778.5;12;259;259;0
65791.5;11;268;268;0
65804.5;21;240;240;0
65817.5;9;263;263;0
65830.5;12;289;289;0
65843.5;16;272;272;0
65856.5;15;251;251;0
65869.5;11;231;231;0
65882.5;13;232;232;0
65895.5;13;200;200;0
65908.5;15;218;218;0
65921.5;7;189;189;0
65934.5;20;155;155;0
65947.5;13;213;213;0
65960.5;11;209;209;0
65973.5;13;145;145;0
65986.5;16;144;144;0
65999.5;14;151;151;0
66012.5;6;140;140;0
66025.5;11;128;128;0
66038.5;11;121;121;0
66051.5;13;137;137;0
66064.5;9;121;121;0
66077.5;11;101;101;0
66090.5;20;120;120;0
66103.5;10;120;120;0
66116.5;18;105;105;0
66129.5;15;93;93;0
66142.5;15;93;93;0
66155.5;11;97;97;0
66168.5;14;84;84;0
66181.5;8;89;89;0
66194.5;12;73;73;0
66207.5;8;77;77;0
66220.5;9;76;76;0
66233.5;16;79;79;0
66246.5;8;66;66;0
66259.5;10;94;94;0
66272.5;11;73;73;0
66285.5;11;67;67;0
66298.5;12;57;57;0
66311.5;10;82;82;0
66324.5;17;73;73;0
66337.5;12;65;65;0
66350.5;9;55;55;0
66363.5;8;46;46;0
66376.5;14;60;60;0
66389.5;14;45;45;0
66402.5;8;53;53;0
66415.5;14;41;41;0
66428.5;15;48;48;0
66441.5;12;56;56;0
66454.5;14;49;49;0
66467.5;10;36;36;0
66480.5;11;48;48;0
66493.5;15;34;34;0
66506.5;7;44;44;0
66519.5;9;33;33;0
66532.5;9;32;32;0
66545.5;18;48;48;0
66558.5;13;33;33;0
66571.5;7;28;28;0
66584.5;16;32;32;0
66597.5;8;39;39;0
66610.5;8;24;24;0
66623.5;10;42;42;0
66636.5;14;25;25;0
66649.5;7;33;33;0
66662.5;5;38;38;0
66675.5;8;27;27;0
66688.5;3;35;35;0
66701.5;10;19;19;0
66714.5;13;35;35;0
66727.5;9;41;41;0
66740.5;11;32;32;0
66753.5;11;32;32;0
66766.5;8;24;24;0
66779.5;9;24;24;0
66792.5;15;37;37;0
66805.5;12;29;29;0
66818.5;8;32;32;0
66831.5;11;30;30;0
66844.5;8;30;30;0
66857.5;4;30;30;0
66870.5;8;24;24;0
66883.5;9;18;18;0
66896.5;5;25;25;0
66909.5;12;23;23;0
66922.5;5;14;14;0
66935.5;8;30;30;0
66948.5;11;23;23;0
66961.5;18;17;17;0
66974.5;12;18;18;0
66987.5;8;10;10;0
67000.5;9;14;14;0
67013.5;5;16;16;0
67026.5;7;20;20;0
67039.5;10;21;21;0
67052.5;13;22;22;0
67065.5;12;20;20;0
67078.5;8;15;15;0
67091.5;10;25;25;0
67104.5;9;17;17;0
67117.5;5;18;18;0
67130.5;6;25;25;0
67143.5;12;24;24;0
67156.5;8;18;18;0
67169.5;8;16;16;0
67182.5;5;21;21;0
67195.5;9;22;22;0
67208.5;10;13;13;0
67221.5;9;22;22;0
67234.5;9;12;12;0
67247.5;7;19;19;0
67260.5;6;18;18;0
67273.5;5;16;16;0
67286.5;9;16;16;0
67299.5;5;14;14;0
67312.5;12;11;11;0
67325.5;5;13;13;0
67338.5;8;19;19;0
67351.5;7;25;25;0
67364.5;10;15;15;0
67377.5;5;11;11;0
67390.5;5;19;19;0
67403.5;1;14;14;0
67416.5;7;15;15;0
67429.5;6;8;8;0
67442.5;11;16;16;0
67455.5;12;16;16;0
67468.5;13;23;23;0
67481.5;7;12;12;0
67494.5;4;16;16;0
67507.5;9;16;16;0
67520.5;6;14;14;0
67533.5;7;15;15;0
67546.5;6;14;14;0
67559.5;10;14;14;0
67572.5;7;16;16;0
67585.5;1;11;11;0
67598.5;8;15;15;0
67611.5;7;15;15;0
67624.5;9;19;19;0
67637.5;7;6;6;0
67650.5;9;15;15;0
67663.5;9;14;14;0
67676.5;10;10;10;0
67689.5;9;14;14;0
67702.5;8;12;12;0
67715.5;8;13;13;0
67728.5;10;12;12;0
67741.5;16;11;11;0
67754.5;12;13;13;0
67767.5;9;12;12;0
67780.5;5;11;11;0
67793.5;10;11;11;0
67806.5;2;13;13;0
67819.5;7;17;17;0
67832.5;6;14;14;0
67845.5;13;12;12;0
67858.5;7;11;11;0
67871.5;9;12;12;0
67884.5;6;11;11;0
67897.5;7;13;13;0
67910.5;8;9;9;0
67923.5;6;12;12;0
67936.5;9;14;14;0
67949.5;8;6;6;0
67962.5;8;13;13;0
67975.5;12;9;9;0
67988.5;4;15;15;0
68001.5;6;9;9;0
68014.5;4;14;14;0
68027.5;8;20;20;0
68040.5;8;11;11;0
68053.5;6;12;12;0
68066.5;8;16;16;0
68079.5;9;12;12;0
68092.5;8;14;14;0
68105.5;10;12;12;0
68118.5;10;17;17;0
68131.5;5;10;10;0
68144.5;5;10;10;0
68157.5;11;8;8;0
68170.5;13;11;11;0
68183.5;5;13;13;0
68196.5;7;7;7;0
68209.5;13;15;15;0
68222.5;5;19;19;0
68235.5;15;10;10;0
68248.5;12;11;11;0
68261.5;7;15;15;0
68274.5;8;13;13;0
68287.5;6;10;10;0
68300.5;6;10;10;0
68313.5;5;8;8;0
68326.5;5;9;9;0
68339.5;8;12;12;0
68352.5;8;11;11;0
68365.5;7;6;6;0
68378.5;8;14;14;0
68391.5;6;16;16;0
68404.5;9;7;7;0
68417.5;9;11;11;0
68430.5;9;9;9;0
68443.5;6;7;7;0
68456.5;11;14;14;0
68469.5;7;6;6;0
68482.5;8;14;14;0
68495.5;6;9;9;0
68508.5;6;11;11;0
68521.5;5;4;4;0
68534.5;6;10;10;0
68547.5;2;6;6;0
68560.5;5;6;6;0
68573.5;9;8;8;0
68586.5;5;7;7;0
68599.5;5;5;5;0
68612.5;9;17;17;0
68625.5;7;10;10;0
68638.5;14;9;9;0
68651.5;8;13;13;0
68664.5;4;12;12;0
68677.5;6;5;5;0
68690.5;9;12;12;0
68703.5;8;10;10;0
68716.5;12;5;5;0
68729.5;7;13;13;0
68742.5;12;12;12;0
68755.5;5;9;9;0
68768.5;13;6;6;0
68781.5;7;4;4;0
68794.5;4;7;7;0
68807.5;6;8;8;0
68820.5;5;11;11;0
68833.5;12;7;7;0
68846.5;9;14;14;0
68859.5;8;8;8;0
68872.5;5;9;9;0
68885.5;6;8;8;0
68898.5;4;10;10;0
68911.5;3;9;9;0
68924.5;3;9;9;0
68937.5;7;7;7;0
68950.5;7;9;9;0
68963.5;8;9;9;0
68976.5;7;6;6;0
68989.5;7;5;5;0
69002.5;6;8;8;0
69015.5;7;12;12;0
69028.5;3;10;10;0
69041.5;4;10;10;0
69054.5;3;8;8;0
69067.5;6;12;12;0
69080.5;7;7;7;0
69093.5;6;4;4;0
69106.5;5;5;5;0
69119.5;12;6;6;0
69132.5;9;1;1;0
69145.5;7;9;9;0
69158.5;4;5;5;0
69171.5;10;14;14;0
69184.5;6;7;7;0
69197.5;12;9;9;0
69210.5;8;8;8;0
69223.5;7;10;10;0
69236.5;5;3;3;0
69249.5;3;7;7;0
69262.5;7;9;9;0
69275.5;7;9;9;0
69288.5;10;8;8;0
69301.5;15;5;5;0
69314.5;12;5;5;0
69327.5;10;11;11;0
69340.5;4;4;4;0
69353.5;2;11;11;0
69366.5;7;6;6;0
69379.5;6;5;5;0
69392.5;8;4;4;0
69405.5;9;10;10;0
69418.5;10;6;6;0
69431.5;7;4;4;0
69444.5;4;14;14;0
69457.5;7;9;9;0
69470.5;12;9;9;0
69483.5;8;8;8;0
69496.5;8;11;11;0
69509.5;8;7;7;0
69522.5;6;14;14;0
69535.5;10;10;10;0
69548.5;5;5;5;0
69561.5;5;6;6;0
69574.5;7;8;8;0
69587.5;3;11;11;0
69600.5;9;9;9;0
69613.5;3;8;8;0
69626.5;8;7;7;0
69639.5;6;12;12;0
69652.5;7;14;14;0
69665.5;6;9;9;0
69678.5;6;6;6;0
69691.5;10;7;7;0
69704.5;5;9;9;0
69717.5;11;8;8;0
69730.5;6;7;7;0
69743.5;7;7;7;0
69756.5;5;7;7;0
69769.5;5;5;5;0
69782.5;8;7;7;0
69795.5;5;9;9;0
69808.5;3;10;10;0
69821.5;11;6;6;0
69834.5;5;2;2;0
69847.5;5;10;10;0
69860.5;3;10;10;0
69873.5;4;8;8;0
69886.5;7;12;12;0
69899.5;7;4;4;0
69912.5;3;5;5;0
69925.5;6;12;12;0
69938.5;5;7;7;0
69951.5;6;9;9;0
69964.5;4;7;7;0
69977.5;4;3;3;0
69990.5;4;7;7;0
70003.5;8;4;4;0
70016.5;7;12;12;0
70029.5;7;18;18;0
70042.5;4;5;5;0
70055.5;6;9;9;0
70068.5;2;14;14;0
70081.5;4;6;6;0
70094.5;1;5;5;0
70107.5;2;11;11;0
70120.5;8;7;7;0
70133.5;8;2;2;0
70146.5;11;13;13;0
70159.5;4;6;6;0
70172.5;7;7;7;0
70185.5;6;5;5;0
70198.5;9;6;6;0
70211.5;1;5;5;0
70224.5;3;6;6;0
70237.5;6;8;8;0
70250.5;3;10;10;0
70263.5;3;7;7;0
70276.5;10;10;10;0
70289.5;8;3;3;0
70302.5;4;8;8;0
70315.5;4;9;9;0
70328.5;5;8;8;0
70341.5;6;4;4;0
70354.5;2;6;6;0
70367.5;1;3;3;0
70380.5;6;8;8;0
70393.5;12;7;7;0
70406.5;5;7;7;0
70419.5;9;6;6;0
70432.5;7;6;6;0
70445.5;8;11;11;0
70458.5;6;11;11;0
70471.5;2;15;15;0
70484.5;7;10;10;0
70497.5;9;6;6;0
70510.5;7;7;7;0
70523.5;5;6;6;0
70536.5;3;8;8;0
70549.5;4;12;12;0
70562.5;3;3;3;0
70575.5;2;8;8;0
70588.5;2;10;10;0
70601.5;9;6;6;0
70614.5;4;5;5;0
70627.5;4;9;9;0
70640.5;4;6;6;0
70653.5;4;6;6;0
70666.5;7;8;8;0
70679.5;7;5;5;0
70692.5;6;5;5;0
70705.5;8;4;4;0
70718.5;9;3;3;0
70731.5;8;5;5;0
70744.5;10;8;8;0
70757.5;9;4;4;0
70770.5;4;8;8;0
70783.5;7;5;5;0
70796.5;8;7;7;0
70809.5;6;10;10;0
70822.5;8;2;2;0
70835.5;2;6;6;0
70848.5;5;7;7;0
70861.5;2;6;6;0
70874.5;2;6;6;0
70887.5;10;6;6;0
70900.5;6;5;5;0
70913.5;3;6;6;0
70926.5;5;3;3;0
70939.5;6;7;7;0
70952.5;6;8;8;0
70965.5;1;5;5;0
70978.5;9;4;4;0
70991.5;4;10;10;0
71004.5;1;6;6;0
71017.5;3;10;10;0
71030.5;3;15;15;0
71043.5;6;8;8;0
71056.5;3;10;10;0
71069.5;9;8;8;0
71082.5;11;12;12;0
71095.5;2;8;8;0
71108.5;5;10;10;0
71121.5;6;8;8;0
71134.5;4;13;13;0
71147.5;6;7;7;0
71160.5;10;6;6;0
71173.5;9;10;10;0
71186.5;6;1;1;0
71199.5;5;8;8;0
71212.5;4;8;8;0
71225.5;3;6;6;0
71238.5;5;3;3;0
71251.5;9;7;7;0
71264.5;6;4;4;0
71277.5;7;4;4;0
71290.5;4;6;6;0
71303.5;4;5;5;0
71316.5;11;10;10;0
71329.5;5;10;10;0
71342.5;11;4;4;0
71355.5;5;8;8;0
71368.5;7;13;13;0
71381.5;5;11;11;0
71394.5;2;9;9;0
71407.5;5;7;7;0
71420.5;5;7;7;0
71433.5;2;10;10;0
71446.5;6;7;7;0
71459.5;8;7;7;0
71472.5;3;5;5;0
71485.5;6;2;2;0
71498.5;5;5;5;0
71511.5;7;6;6;0
71524.5;8;9;9;0
71537.5;3;5;5;0
71550.5;2;5;5;0
71563.5;4;9;9;0
71576.5;4;7;7;0
71589.5;0;5;5;0
71602.5;6;8;8;0
71615.5;7;4;4;0
71628.5;3;7;7;0
71641.5;9;8;8;0
71654.5;8;6;6;0
71667.5;5;3;3;0
71680.5;7;10;10;0
71693.5;4;5;5;0
71706.5;2;2;2;0
71719.5;5;3;3;0
71732.5;8;5;5;0
71745.5;2;7;7;0
71758.5;4;3;3;0
71771.5;5;6;6;0
71784.5;2;6;6;0
71797.5;3;7;7;0
71810.5;4;9;9;0
71823.5;5;6;6;0
71836.5;4;2;2;0
71849.5;8;4;4;0
71862.5;10;5;5;0
71875.5;6;6;6;0
71888.5;8;3;3;0
71901.5;6;7;7;0
71914.5;4;6;6;0
71927.5;2;7;7;0
71940.5;3;2;2;0
71953.5;9;4;4;0
71966.5;6;0;0;0
71979.5;2;2;2;0
71992.5;2;6;6;0
72005.5;3;10;10;0
72018.5;5;6;6;0
72031.5;7;9;9;0
72044.5;8;5;5;0
72057.5;4;9;9;0
72070.5;3;3;3;0
72083.5;2;1;1;0
72096.5;7;6;6;0
72109.5;4;4;4;0
72122.5;7;7;7;0
72135.5;11;3;3;0
72148.5;2;8;8;0
72161.5;3;5;5;0
72174.5;4;4;4;0
72187.5;5;5;5;0
72200.5;6;6;6;0
72213.5;2;3;3;0
72226.5;6;3;3;0
72239.5;9;5;5;0
72252.5;1;6;6;0
72265.5;4;5;5;0
72278.5;6;6;6;0
72291.5;4;10;10;0
72304.5;3;4;4;0
72317.5;7;8;8;0
72330.5;4;5;5;0
72343.5;5;7;7;0
72356.5;2;12;12;0
72369.5;13;4;4;0
72382.5;8;5;5;0
72395.5;9;4;4;0
72408.5;5;8;8;0
72421.5;5;3;3;0
72434.5;7;5;5;0
72447.5;6;6;6;0
72460.5;7;7;7;0
72473.5;8;4;4;0
72486.5;2;8;8;0
72499.5;9;3;3;0
72512.5;2;5;5;0
72525.5;2;3;3;0
72538.5;7;3;3;0
72551.5;8;7;7;0
72564.5;11;6;6;0
72577.5;6;10;10;0
72590.5;3;5;5;0
72603.5;7;6;6;0
72616.5;7;6;6;0
72629.5;4;5;5;0
72642.5;4;4;4;0
72655.5;2;8;8;0
72668.5;8;6;6;0
72681.5;5;6;6;0
72694.5;1;7;7;0
72707.5;7;7;7;0
72720.5;6;4;4;0
72733.5;7;7;7;0
72746.5;8;9;9;0
72759.5;3;5;5;0
72772.5;3;5;5;0
72785.5;8;7;7;0
72798.5;5;3;3;0
72811.5;6;7;7;0
72824.5;10;6;6;0
72837.5;2;6;6;0
72850.5;6;1;1;0
72863.5;4;4;4;0
72876.5;4;7;7;0
72889.5;5;7;7;0
72902.5;2;2;2;0
72915.5;3;2;2;0
72928.5;2;6;6;0
72941.5;7;4;4;0
72954.5;6;7;7;0
72967.5;4;4;4;0
72980.5;6;7;7;0
72993.5;3;9;9;0
73006.5;2;8;8;0
73019.5;2;5;5;0
73032.5;3;5;5;0
73045.5;8;3;3;0
73058.5;7;3;3;0
73071.5;2;9;9;0
73084.5;7;6;6;0
73097.5;6;5;5;0
73110.5;5;5;5;0
73123.5;7;6;6;0
73136.5;8;2;2;0
73149.5;8;7;7;0
73162.5;7;8;8;0
73175.5;8;7;7;0
73188.5;5;5;5;0
73201.5;9;6;6;0
73214.5;6;6;6;0
73227.5;9;5;5;0
73240.5;3;4;4;0
73253.5;9;5;5;0
73266.5;1;4;4;0
73279.5;4;4;4;0
73292.5;5;1;1;0
73305.5;11;7;7;0
73318.5;6;3;3;0
73331.5;7;8;8;0
73344.5;3;5;5;0
73357.5;5;5;5;0
73370.5;7;7;7;0
73383.5;3;2;2;0
73396.5;5;2;2;0
73409.5;4;4;4;0
73422.5;6;4;4;0
73435.5;7;5;5;0
73448.5;5;6;6;0
73461.5;6;4;4;0
73474.5;6;7;7;0
73487.5;4;5;5;0
73500.5;5;9;9;0
73513.5;9;8;8;0
73526.5;6;6;6;0
73539.5;8;3;3;0
73552.5;11;7;7;0
73565.5;7;8;8;0
73578.5;3;5;5;0
73591.5;5;3;3;0
73604.5;6;5;5;0
73617.5;7;1;1;0
73630.5;4;3;3;0
73643.5;5;6;6;0
73656.5;3;5;5;0
73669.5;4;2;2;0
73682.5;5;4;4;0
73695.5;5;3;3;0
73708.5;3;9;9;0
73721.5;7;6;6;0
73734.5;4;7;7;0
73747.5;4;5;5;0
73760.5;5;3;3;0
73773.5;8;2;2;0
73786.5;7;8;8;0
73799.5;4;7;7;0
73812.5;6;10;10;0
73825.5;6;9;9;0
73838.5;7;1;1;0
