BinCenter;Histo01;Histo02;Histo03;Histo04
62879.5;6;3;3;0
62892.5;9;2;2;0
62905.5;11;7;7;0
62918.5;12;3;3;0
62931.5;16;5;5;0
62944.5;20;8;8;0
62957.5;26;4;4;0
62970.5;40;7;7;0
62983.5;92;9;9;0
62996.5;251;5;5;0
63009.5;631;2;2;0
63022.5;1380;4;4;0
63035.5;2775;3;3;0
63048.5;4534;3;3;0
63061.5;6828;12;12;0
63074.5;8709;5;5;0
63087.5;11099;6;6;0
63100.5;12070;2;2;0
63113.5;12931;3;3;0
63126.5;12621;6;6;0
63139.5;11569;6;6;0
63152.5;9998;6;6;0
63165.5;8460;5;5;0
63178.5;6813;11;11;0
63191.5;5465;9;9;0
63204.5;4106;4;4;0
63217.5;3267;3;3;0
63230.5;2556;9;9;0
63243.5;2070;5;5;0
63256.5;1641;11;11;0
63269.5;1475;9;9;0
63282.5;1267;6;6;0
63295.5;1170;3;3;0
63308.5;1061;8;8;0
63321.5;1049;8;8;0
63334.5;1045;11;11;0
63347.5;1167;2;2;0
63360.5;1101;5;5;0
63373.5;1250;9;9;0
63386.5;1323;7;7;0
63399.5;1441;7;7;0
63412.5;1535;7;7;0
63425.5;1700;12;12;0
63438.5;1711;10;10;0
63451.5;1854;7;7;0
63464.5;1975;4;4;0
63477.5;2046;6;6;0
63490.5;1996;4;4;0
63503.5;2092;11;11;0
63516.5;2018;5;5;0
63529.5;2053;11;11;0
63542.5;1905;8;8;0
63555.5;1941;4;4;0
63568.5;1781;13;13;0
63581.5;1722;7;7;0
63594.5;1537;12;12;0
63607.5;1488;11;11;0
63620.5;1392;14;14;0
63633.5;1262;12;12;0
63646.5;1210;16;16;0
63659.5;1100;14;14;0
63672.5;940;15;15;0
63685.5;930;16;16;0
63698.5;845;9;9;0
63711.5;841;13;13;0
63724.5;690;18;18;0
63737.5;685;7;7;0
63750.5;606;16;16;0
63763.5;556;10;10;0
63776.5;505;16;16;0
63789.5;476;17;17;0
63802.5;401;13;13;0
63815.5;460;11;11;0
63828.5;361;26;26;0
63841.5;365;42;42;0
63854.5;316;54;54;0
63867.5;288;62;62;0
63880.5;262;108;108;0
63893.5;262;209;209;0
63906.5;235;366;366;0
63919.5;229;714;714;0
63932.5;214;1082;1082;0
63945.5;201;1591;1591;0
63958.5;200;2168;2168;0
63971.5;184;2692;2692;0
63984.5;166;3144;3144;0
63997.5;171;3313;3313;0
64010.5;177;3543;3543;0
64023.5;145;3699;3699;0
64036.5;158;3788;3788;0
64049.5;131;4053;4053;0
64062.5;121;4272;4272;0
64075.5;122;4850;4850;0
64088.5;121;5431;5431;0
64101.5;106;6149;6149;0
64114.5;117;6705;6705;0
64127.5;106;7060;7060;0
64140.5;98;7479;7479;0
64153.5;108;7493;7493;0
64166.5;115;7383;7383;0
64179.5;78;7239;7239;0
64192.5;99;6564;6564;0
64205.5;82;5989;5989;0
64218.5;88;5312;5312;0
64231.5;83;4578;4578;0
64244.5;76;3916;3916;0
64257.5;81;3239;3239;0
64270.5;75;2644;2644;0
64283.5;72;2288;2288;0
64296.5;67;2068;2068;0
64309.5;64;1750;1750;0
64322.5;70;1637;1637;0
64335.5;70;1523;1523;0
64348.5;65;1459;1459;0
64361.5;71;1406;1406;0
64374.5;46;1405;1405;0
64387.5;66;1428;1428;0
64400.5;61;1446;1446;0
64413.5;61;1563;1563;0
64426.5;50;1520;1520;0
64439.5;64;1532;1532;0
64452.5;57;1622;1622;0
64465.5;46;1665;1665;0
64478.5;54;1668;1668;0
64491.5;51;1788;1788;0
64504.5;58;1736;1736;0
64517.5;42;1743;1743;0
64530.5;57;1733;1733;0
64543.5;59;1694;1694;0
64556.5;52;1777;1777;0
64569.5;62;1643;1643;0
64582.5;47;1575;1575;0
64595.5;71;1581;1581;0
64608.5;49;1474;1474;0
64621.5;50;1314;1314;0
64634.5;40;1346;1346;0
64647.5;52;1232;1232;0
64660.5;48;1176;1176;0
64673.5;46;1038;1038;0
64686.5;56;1038;1038;0
64699.5;39;930;930;0
64712.5;46;942;942;0
64725.5;49;844;844;0
64738.5;38;743;743;0
64751.5;47;690;690;0
64764.5;40;654;654;0
64777.5;39;607;607;0
64790.5;38;550;550;0
64803.5;42;538;538;0
64816.5;50;475;475;0
64829.5;37;470;470;0
64842.5;42;362;362;0
64855.5;52;396;396;0
64868.5;43;360;360;0
64881.5;33;335;335;0
64894.5;37;324;324;0
64907.5;40;283;283;0
64920.5;36;256;256;0
64933.5;43;256;256;0
64946.5;39;230;230;0
64959.5;42;213;213;0
64972.5;42;193;193;0
64985.5;43;216;216;0
64998.5;40;178;178;0
65011.5;34;191;191;0
65024.5;35;166;166;0
65037.5;38;170;170;0
65050.5;36;152;152;0
65063.5;27;141;141;0
65076.5;43;145;145;0
65089.5;23;132;132;0
65102.5;39;144;144;0
65115.5;34;125;125;0
65128.5;48;116;116;0
65141.5;39;109;109;0
65154.5;35;121;121;0
65167.5;29;87;87;0
65180.5;33;108;108;0
65193.5;38;91;91;0
65206.5;41;92;92;0
65219.5;34;68;68;0
65232.5;35;87;87;0
65245.5;38;90;90;0
65258.5;26;85;85;0
65271.5;35;90;90;0
65284.5;35;64;64;0
65297.5;32;89;89;0
65310.5;26;78;78;0
65323.5;35;66;66;0
65336.5;33;73;73;0
65349.5;39;67;67;0
65362.5;28;73;73;0
65375.5;31;63;63;0
65388.5;38;62;62;0
65401.5;29;66;66;0
65414.5;29;59;59;0
65427.5;33;61;61;0
65440.5;30;65;65;0
65453.5;32;45;45;0
65466.5;40;45;45;0
65479.5;23;61;61;0
65492.5;44;59;59;0
65505.5;31;59;59;0
65518.5;30;52;52;0
65531.5;31;44;44;0
65544.5;32;69;69;0
65557.5;40;53;53;0
65570.5;24;59;59;0
65583.5;32;60;60;0
65596.5;29;58;58;0
65609.5;34;63;63;0
65622.5;38;58;58;0
65635.5;36;45;45;0
65648.5;32;59;59;0
65661.5;30;46;46;0
65674.5;33;50;50;0
65687.5;28;49;49;0
65700.5;27;52;52;0
65713.5;26;38;38;0
65726.5;26;54;54;0
65739.5;19;42;42;0
65752.5;27;52;52;0
65765.5;32;40;40;0
65778.5;32;33;33;0
65791.5;32;48;48;0
65804.5;27;50;50;0
65817.5;20;44;44;0
65830.5;22;55;55;0
65843.5;28;42;42;0
65856.5;31;38;38;0
65869.5;28;37;37;0
65882.5;29;45;45;0
65895.5;37;52;52;0
65908.5;26;50;50;0
65921.5;32;39;39;0
65934.5;29;36;36;0
65947.5;33;44;44;0
65960.5;29;40;40;0
65973.5;26;40;40;0
65986.5;17;34;34;0
65999.5;27;37;37;0
66012.5;33;37;37;0
66025.5;23;25;25;0
66038.5;27;32;32;0
66051.5;26;38;38;0
66064.5;26;36;36;0
66077.5;22;28;28;0
66090.5;27;39;39;0
66103.5;25;31;31;0
66116.5;26;48;48;0
66129.5;28;28;28;0
66142.5;31;37;37;0
66155.5;26;38;38;0
66168.5;16;42;42;0
66181.5;23;32;32;0
66194.5;33;31;31;0
66207.5;24;31;31;0
66220.5;26;37;37;0
66233.5;26;35;35;0
66246.5;23;44;44;0
66259.5;22;36;36;0
66272.5;23;23;23;0
66285.5;20;39;39;0
66298.5;27;32;32;0
66311.5;25;30;30;0
66324.5;24;42;42;0
66337.5;35;36;36;0
66350.5;31;35;35;0
66363.5;25;43;43;0
66376.5;28;36;36;0
66389.5;31;22;22;0
66402.5;25;33;33;0
66415.5;25;35;35;0
66428.5;39;33;33;0
66441.5;23;24;24;0
66454.5;22;29;29;0
66467.5;23;34;34;0
66480.5;31;37;37;0
66493.5;18;24;24;0
66506.5;27;25;25;0
66519.5;30;36;36;0
66532.5;25;30;30;0
66545.5;28;30;30;0
66558.5;18;34;34;0
66571.5;28;31;31;0
66584.5;28;41;41;0
66597.5;27;36;36;0
66610.5;17;29;29;0
66623.5;34;35;35;0
66636.5;24;32;32;0
66649.5;34;32;32;0
66662.5;24;32;32;0
66675.5;27;38;38;0
66688.5;28;22;22;0
66701.5;23;30;30;0
66714.5;30;34;34;0
66727.5;14;30;30;0
66740.5;29;22;22;0
66753.5;21;28;28;0
66766.5;23;17;17;0
66779.5;30;38;38;0
66792.5;30;31;31;0
66805.5;20;31;31;0
66818.5;23;31;31;0
66831.5;23;37;37;0
66844.5;25;21;21;0
66857.5;29;21;21;0
66870.5;24;25;25;0
66883.5;24;23;23;0
66896.5;21;33;33;0
66909.5;27;23;23;0
66922.5;25;34;34;0
66935.5;33;24;24;0
66948.5;30;36;36;0
66961.5;18;27;27;0
66974.5;21;31;31;0
66987.5;16;20;20;0
67000.5;26;27;27;0
67013.5;19;31;31;0
67026.5;21;17;17;0
67039.5;27;36;36;0
67052.5;15;24;24;0
67065.5;27;24;24;0
67078.5;27;34;34;0
67091.5;16;26;26;0
67104.5;28;27;27;0
67117.5;20;20;20;0
67130.5;20;34;34;0
67143.5;27;23;23;0
67156.5;15;24;24;0
67169.5;26;24;24;0
67182.5;30;20;20;0
67195.5;21;26;26;0
67208.5;26;22;22;0
67221.5;23;30;30;0
67234.5;18;23;23;0
67247.5;25;23;23;0
67260.5;25;23;23;0
67273.5;16;31;31;0
67286.5;19;24;24;0
67299.5;17;20;20;0
67312.5;29;30;30;0
67325.5;17;26;26;0
67338.5;23;29;29;0
67351.5;22;28;28;0
67364.5;19;24;24;0
67377.5;16;27;27;0
67390.5;17;22;22;0
67403.5;16;31;31;0
67416.5;24;25;25;0
67429.5;18;21;21;0
67442.5;29;39;39;0
67455.5;19;17;17;0
67468.5;23;30;30;0
67481.5;27;15;15;0
67494.5;25;26;26;0
67507.5;18;25;25;0
67520.5;16;25;25;0
67533.5;15;28;28;0
67546.5;27;26;26;0
67559.5;16;33;33;0
67572.5;18;27;27;0
67585.5;25;34;34;0
67598.5;17;17;17;0
67611.5;20;35;35;0
67624.5;27;16;16;0
67637.5;23;28;28;0
67650.5;14;21;21;0
67663.5;15;26;26;0
67676.5;23;31;31;0
67689.5;23;25;25;0
67702.5;23;26;26;0
67715.5;15;26;26;0
67728.5;11;19;19;0
67741.5;24;28;28;0
67754.5;24;22;22;0
67767.5;17;28;28;0
67780.5;22;28;28;0
67793.5;28;23;23;0
67806.5;15;29;29;0
67819.5;16;31;31;0
67832.5;13;28;28;0
67845.5;25;30;30;0
67858.5;21;16;16;0
67871.5;21;21;21;0
67884.5;16;27;27;0
67897.5;20;26;26;0
67910.5;17;19;19;0
67923.5;15;21;21;0
67936.5;19;32;32;0
67949.5;19;15;15;0
67962.5;25;31;31;0
67975.5;15;19;19;0
67988.5;14;28;28;0
68001.5;20;22;22;0
68014.5;12;25;25;0
68027.5;22;29;29;0
68040.5;16;22;22;0
68053.5;25;23;23;0
68066.5;21;20;20;0
68079.5;13;22;22;0
68092.5;26;20;20;0
68105.5;23;16;16;0
68118.5;19;22;22;0
68131.5;19;29;29;0
68144.5;21;22;22;0
68157.5;11;19;19;0
68170.5;16;29;29;0
68183.5;17;21;21;0
68196.5;21;26;26;0
68209.5;17;17;17;0
68222.5;20;18;18;0
68235.5;23;24;24;0
68248.5;23;31;31;0
68261.5;18;14;14;0
68274.5;23;27;27;0
68287.5;13;14;14;0
68300.5;24;20;20;0
68313.5;22;21;21;0
68326.5;14;25;25;0
68339.5;20;19;19;0
68352.5;28;20;20;0
68365.5;22;14;14;0
68378.5;12;20;20;0
68391.5;20;21;21;0
68404.5;17;15;15;0
68417.5;24;26;26;0
68430.5;17;21;21;0
68443.5;20;13;13;0
68456.5;25;18;18;0
68469.5;23;26;26;0
68482.5;13;31;31;0
68495.5;15;28;28;0
68508.5;14;23;23;0
68521.5;13;22;22;0
68534.5;7;23;23;0
68547.5;18;19;19;0
68560.5;15;27;27;0
68573.5;20;17;17;0
68586.5;14;20;20;0
68599.5;18;17;17;0
68612.5;18;13;13;0
68625.5;16;25;25;0
68638.5;20;22;22;0
68651.5;23;18;18;0
68664.5;27;19;19;0
68677.5;14;21;21;0
68690.5;15;15;15;0
68703.5;17;15;15;0
68716.5;24;22;22;0
68729.5;17;17;17;0
68742.5;18;35;35;0
68755.5;21;18;18;0
68768.5;16;21;21;0
68781.5;16;13;13;0
68794.5;11;21;21;0
68807.5;15;21;21;0
68820.5;16;15;15;0
68833.5;16;20;20;0
68846.5;23;14;14;0
68859.5;19;24;24;0
68872.5;15;22;22;0
68885.5;12;15;15;0
68898.5;20;17;17;0
68911.5;14;17;17;0
68924.5;19;18;18;0
68937.5;20;18;18;0
68950.5;21;16;16;0
68963.5;15;17;17;0
68976.5;11;17;17;0
68989.5;15;21;21;0
69002.5;23;24;24;0
69015.5;10;22;22;0
69028.5;9;24;24;0
69041.5;18;22;22;0
69054.5;14;15;15;0
69067.5;14;19;19;0
69080.5;16;19;19;0
69093.5;16;17;17;0
69106.5;24;29;29;0
69119.5;17;22;22;0
69132.5;11;15;15;0
69145.5;15;12;12;0
69158.5;10;21;21;0
69171.5;16;18;18;0
69184.5;19;16;16;0
69197.5;20;17;17;0
69210.5;16;26;26;0
69223.5;11;21;21;0
69236.5;15;23;23;0
69249.5;8;17;17;0
69262.5;18;18;18;0
69275.5;18;24;24;0
69288.5;10;16;16;0
69301.5;24;20;20;0
69314.5;11;15;15;0
69327.5;16;17;17;0
69340.5;23;22;22;0
69353.5;12;21;21;0
69366.5;13;26;26;0
69379.5;17;20;20;0
69392.5;21;25;25;0
69405.5;19;18;18;0
69418.5;20;14;14;0
69431.5;15;10;10;0
69444.5;18;16;16;0
69457.5;15;16;16;0
69470.5;10;17;17;0
69483.5;14;20;20;0
69496.5;9;18;18;0
69509.5;17;16;16;0
69522.5;9;13;13;0
69535.5;11;12;12;0
69548.5;17;20;20;0
69561.5;18;14;14;0
69574.5;10;23;23;0
69587.5;14;18;18;0
69600.5;15;19;19;0
69613.5;17;14;14;0
69626.5;14;18;18;0
69639.5;16;24;24;0
69652.5;11;18;18;0
69665.5;21;21;21;0
69678.5;16;17;17;0
69691.5;15;15;15;0
69704.5;15;15;15;0
69717.5;20;17;17;0
69730.5;15;19;19;0
69743.5;17;26;26;0
69756.5;16;24;24;0
69769.5;17;14;14;0
69782.5;17;17;17;0
69795.5;12;14;14;0
69808.5;17;17;17;0
69821.5;13;15;15;0
69834.5;16;10;10;0
69847.5;15;18;18;0
69860.5;12;20;20;0
69873.5;13;17;17;0
69886.5;14;12;12;0
69899.5;11;19;19;0
69912.5;10;19;19;0
69925.5;16;17;17;0
69938.5;19;16;16;0
69951.5;23;17;17;0
69964.5;7;18;18;0
69977.5;7;20;20;0
69990.5;9;17;17;0
70003.5;18;13;13;0
