BinCenter;Histo01;Histo02;Histo03;Histo04
61267.5;1;0;0;0
61280.5;1;0;0;0
61293.5;1;0;0;0
61306.5;0;3;3;0
61319.5;0;0;0;0
61332.5;2;2;2;0
61345.5;0;0;0;0
61358.5;0;1;1;0
61371.5;0;0;0;0
61384.5;1;0;0;0
61397.5;0;0;0;0
61410.5;0;0;0;0
61423.5;0;3;3;0
61436.5;1;0;0;0
61449.5;1;1;1;0
61462.5;0;1;1;0
61475.5;1;0;0;0
61488.5;0;1;1;0
61501.5;0;0;0;0
61514.5;0;2;2;0
61527.5;0;0;0;0
61540.5;0;0;0;0
61553.5;2;2;2;0
61566.5;2;1;1;0
61579.5;1;2;2;0
61592.5;1;0;0;0
61605.5;1;0;0;0
61618.5;0;0;0;0
61631.5;1;0;0;0
61644.5;4;3;3;0
61657.5;0;0;0;0
61670.5;0;1;1;0
61683.5;1;0;0;0
61696.5;1;0;0;0
61709.5;0;1;1;0
61722.5;0;1;1;0
61735.5;0;1;1;0
61748.5;1;1;1;0
61761.5;0;1;1;0
61774.5;0;1;1;0
61787.5;1;0;0;0
61800.5;1;0;0;0
61813.5;2;1;1;0
61826.5;0;0;0;0
61839.5;0;0;0;0
61852.5;1;1;1;0
61865.5;2;0;0;0
61878.5;0;0;0;0
61891.5;2;0;0;0
61904.5;1;3;3;0
61917.5;0;2;2;0
61930.5;0;0;0;0
61943.5;2;1;1;0
61956.5;1;2;2;0
61969.5;0;2;2;0
61982.5;0;0;0;0
61995.5;0;0;0;0
62008.5;0;1;1;0
62021.5;0;0;0;0
62034.5;2;0;0;0
62047.5;1;1;1;0
62060.5;3;1;1;0
62073.5;0;1;1;0
62086.5;0;0;0;0
62099.5;0;0;0;0
62112.5;0;1;1;0
62125.5;1;1;1;0
62138.5;1;1;1;0
62151.5;2;0;0;0
62164.5;4;0;0;0
62177.5;1;3;3;0
62190.5;0;0;0;0
62203.5;0;1;1;0
62216.5;2;2;2;0
62229.5;0;1;1;0
62242.5;0;2;2;0
62255.5;0;1;1;0
62268.5;0;0;0;0
62281.5;0;0;0;0
62294.5;1;0;0;0
62307.5;0;1;1;0
62320.5;2;0;0;0
62333.5;1;1;1;0
62346.5;1;1;1;0
62359.5;1;0;0;0
62372.5;1;1;1;0
62385.5;1;0;0;0
62398.5;1;1;1;0
62411.5;0;0;0;0
62424.5;0;2;2;0
62437.5;0;0;0;0
62450.5;2;0;0;0
62463.5;1;0;0;0
62476.5;0;3;3;0
62489.5;1;0;0;0
62502.5;0;1;1;0
62515.5;1;1;1;0
62528.5;1;0;0;0
62541.5;3;0;0;0
62554.5;0;2;2;0
62567.5;0;0;0;0
62580.5;0;0;0;0
62593.5;1;0;0;0
62606.5;1;0;0;0
62619.5;1;0;0;0
62632.5;1;2;2;0
62645.5;0;1;1;0
62658.5;1;0;0;0
62671.5;1;0;0;0
62684.5;2;0;0;0
62697.5;2;1;1;0
62710.5;0;1;1;0
62723.5;0;0;0;0
62736.5;0;0;0;0
62749.5;0;0;0;0
62762.5;3;0;0;0
62775.5;0;1;1;0
62788.5;1;1;1;0
62801.5;0;0;0;0
62814.5;1;0;0;0
62827.5;0;2;2;0
62840.5;2;1;1;0
62853.5;0;2;2;0
62866.5;1;1;1;0
62879.5;0;1;1;0
62892.5;1;0;0;0
62905.5;2;0;0;0
62918.5;0;0;0;0
62931.5;0;0;0;0
62944.5;2;1;1;0
62957.5;2;1;1;0
62970.5;3;0;0;0
62983.5;3;1;1;0
62996.5;6;0;0;0
63009.5;7;0;0;0
63022.5;10;1;1;0
63035.5;7;0;0;0
63048.5;22;1;1;0
63061.5;58;4;4;0
63074.5;110;0;0;0
63087.5;264;1;1;0
63100.5;510;2;2;0
63113.5;927;1;1;0
63126.5;1552;0;0;0
63139.5;2453;0;0;0
63152.5;3661;0;0;0
63165.5;5030;0;0;0
63178.5;6415;0;0;0
63191.5;8236;0;0;0
63204.5;9440;1;1;0
63217.5;10812;0;0;0
63230.5;11772;0;0;0
63243.5;12750;0;0;0
63256.5;12977;1;1;0
63269.5;13289;1;1;0
63282.5;13552;0;0;0
63295.5;13435;1;1;0
63308.5;13060;0;0;0
63321.5;12718;0;0;0
63334.5;12586;0;0;0
63347.5;11999;0;0;0
63360.5;11307;2;2;0
63373.5;10837;0;0;0
63386.5;10209;2;2;0
63399.5;9593;2;2;0
63412.5;8828;2;2;0
63425.5;8143;1;1;0
63438.5;7437;1;1;0
63451.5;6808;0;0;0
63464.5;6033;0;0;0
63477.5;5601;2;2;0
63490.5;5038;0;0;0
63503.5;4308;0;0;0
63516.5;3831;0;0;0
63529.5;3440;1;1;0
63542.5;2978;1;1;0
63555.5;2669;0;0;0
63568.5;2253;2;2;0
63581.5;1936;0;0;0
63594.5;1748;1;1;0
63607.5;1587;0;0;0
63620.5;1313;3;3;0
63633.5;1169;0;0;0
63646.5;986;2;2;0
63659.5;861;0;0;0
63672.5;683;1;1;0
63685.5;665;1;1;0
63698.5;536;0;0;0
63711.5;503;0;0;0
63724.5;426;0;0;0
63737.5;346;1;1;0
63750.5;300;0;0;0
63763.5;266;0;0;0
63776.5;191;2;2;0
63789.5;196;1;1;0
63802.5;194;0;0;0
63815.5;172;1;1;0
63828.5;139;2;2;0
63841.5;138;0;0;0
63854.5;99;0;0;0
63867.5;106;1;1;0
63880.5;81;1;1;0
63893.5;79;0;0;0
63906.5;64;1;1;0
63919.5;63;2;2;0
63932.5;53;1;1;0
63945.5;53;0;0;0
63958.5;35;0;0;0
63971.5;41;3;3;0
63984.5;30;0;0;0
63997.5;36;1;1;0
64010.5;16;1;1;0
64023.5;30;1;1;0
64036.5;11;1;1;0
64049.5;19;0;0;0
64062.5;16;0;0;0
64075.5;10;1;1;0
64088.5;11;0;0;0
64101.5;14;0;0;0
64114.5;13;0;0;0
64127.5;10;1;1;0
64140.5;10;0;0;0
64153.5;13;3;3;0
64166.5;8;1;1;0
64179.5;9;1;1;0
64192.5;4;0;0;0
64205.5;10;1;1;0
64218.5;5;1;1;0
64231.5;7;1;1;0
64244.5;6;0;0;0
64257.5;9;1;1;0
64270.5;2;2;2;0
64283.5;11;1;1;0
64296.5;7;0;0;0
64309.5;4;1;1;0
64322.5;7;0;0;0
64335.5;4;1;1;0
64348.5;4;1;1;0
64361.5;2;0;0;0
64374.5;0;0;0;0
64387.5;4;4;4;0
64400.5;3;2;2;0
64413.5;4;6;6;0
64426.5;0;6;6;0
64439.5;3;5;5;0
64452.5;5;7;7;0
64465.5;0;8;8;0
64478.5;6;6;6;0
64491.5;3;10;10;0
64504.5;2;9;9;0
64517.5;3;18;18;0
64530.5;4;17;17;0
64543.5;6;9;9;0
64556.5;3;23;23;0
64569.5;3;24;24;0
64582.5;5;24;24;0
64595.5;0;34;34;0
64608.5;1;23;23;0
64621.5;1;29;29;0
64634.5;0;36;36;0
64647.5;0;43;43;0
64660.5;1;33;33;0
64673.5;4;49;49;0
64686.5;1;57;57;0
64699.5;1;58;58;0
64712.5;5;114;114;0
64725.5;1;126;126;0
64738.5;2;234;234;0
64751.5;4;339;339;0
64764.5;4;519;519;0
64777.5;1;736;736;0
64790.5;3;954;954;0
64803.5;2;1249;1249;0
64816.5;2;1635;1635;0
64829.5;1;1984;1984;0
64842.5;2;2375;2375;0
64855.5;2;2776;2776;0
64868.5;0;3263;3263;0
64881.5;2;3689;3689;0
64894.5;1;3998;3998;0
64907.5;3;4644;4644;0
64920.5;3;5083;5083;0
64933.5;3;5701;5701;0
64946.5;1;6155;6155;0
64959.5;1;6579;6579;0
64972.5;1;7392;7392;0
64985.5;2;7782;7782;0
64998.5;3;8559;8559;0
65011.5;0;9113;9113;0
65024.5;0;9716;9716;0
65037.5;5;9817;9817;0
65050.5;3;10279;10279;0
65063.5;2;10328;10328;0
65076.5;1;10727;10727;0
65089.5;1;10696;10696;0
65102.5;2;10391;10391;0
65115.5;0;10273;10273;0
65128.5;1;10260;10260;0
65141.5;0;9720;9720;0
65154.5;2;9444;9444;0
65167.5;2;8826;8826;0
65180.5;1;8570;8570;0
65193.5;1;7964;7964;0
65206.5;2;7624;7624;0
65219.5;0;7059;7059;0
65232.5;0;6492;6492;0
65245.5;4;6083;6083;0
65258.5;0;5415;5415;0
65271.5;0;5117;5117;0
65284.5;1;4706;4706;0
65297.5;0;4132;4132;0
65310.5;0;3671;3671;0
65323.5;2;3414;3414;0
65336.5;2;3055;3055;0
65349.5;2;2734;2734;0
65362.5;0;2467;2467;0
65375.5;1;2028;2028;0
65388.5;0;1871;1871;0
65401.5;0;1700;1700;0
65414.5;2;1444;1444;0
65427.5;1;1280;1280;0
65440.5;0;1101;1101;0
65453.5;0;948;948;0
65466.5;3;854;854;0
65479.5;1;706;706;0
65492.5;1;639;639;0
65505.5;1;566;566;0
65518.5;1;521;521;0
65531.5;0;423;423;0
65544.5;1;381;381;0
65557.5;1;334;334;0
65570.5;2;291;291;0
65583.5;0;230;230;0
65596.5;2;212;212;0
65609.5;0;224;224;0
65622.5;1;194;194;0
65635.5;1;143;143;0
65648.5;0;137;137;0
65661.5;1;112;112;0
65674.5;0;102;102;0
65687.5;0;87;87;0
65700.5;1;101;101;0
65713.5;1;90;90;0
65726.5;2;69;69;0
65739.5;0;63;63;0
65752.5;1;57;57;0
65765.5;0;63;63;0
65778.5;0;43;43;0
65791.5;0;37;37;0
65804.5;2;39;39;0
65817.5;0;34;34;0
65830.5;1;25;25;0
65843.5;0;22;22;0
65856.5;0;23;23;0
65869.5;1;20;20;0
65882.5;0;23;23;0
65895.5;1;14;14;0
65908.5;3;25;25;0
65921.5;0;13;13;0
65934.5;2;22;22;0
65947.5;1;21;21;0
65960.5;2;13;13;0
65973.5;1;14;14;0
65986.5;1;14;14;0
65999.5;1;15;15;0
66012.5;1;19;19;0
66025.5;0;19;19;0
66038.5;3;15;15;0
66051.5;0;15;15;0
66064.5;0;18;18;0
66077.5;1;12;12;0
66090.5;0;9;9;0
66103.5;0;17;17;0
66116.5;0;11;11;0
66129.5;3;13;13;0
66142.5;1;9;9;0
66155.5;3;11;11;0
66168.5;0;14;14;0
66181.5;1;16;16;0
66194.5;0;22;22;0
66207.5;2;12;12;0
66220.5;0;11;11;0
66233.5;1;10;10;0
66246.5;0;6;6;0
66259.5;0;16;16;0
66272.5;0;12;12;0
66285.5;3;7;7;0
66298.5;1;7;7;0
66311.5;0;10;10;0
66324.5;2;10;10;0
66337.5;1;10;10;0
66350.5;2;5;5;0
66363.5;1;11;11;0
66376.5;1;15;15;0
66389.5;0;10;10;0
66402.5;1;4;4;0
66415.5;1;7;7;0
66428.5;0;10;10;0
66441.5;1;5;5;0
66454.5;0;4;4;0
66467.5;0;9;9;0
66480.5;0;3;3;0
66493.5;1;6;6;0
66506.5;1;5;5;0
66519.5;1;10;10;0
66532.5;3;6;6;0
66545.5;0;8;8;0
66558.5;0;1;1;0
66571.5;1;5;5;0
66584.5;1;10;10;0
66597.5;0;5;5;0
66610.5;1;3;3;0
66623.5;2;5;5;0
66636.5;0;2;2;0
66649.5;2;4;4;0
66662.5;0;3;3;0
66675.5;1;7;7;0
66688.5;2;6;6;0
66701.5;1;1;1;0
66714.5;0;2;2;0
66727.5;1;2;2;0
66740.5;0;4;4;0
66753.5;1;6;6;0
66766.5;1;1;1;0
66779.5;2;2;2;0
66792.5;1;4;4;0
66805.5;0;4;4;0
66818.5;3;2;2;0
66831.5;1;4;4;0
66844.5;3;3;3;0
66857.5;3;2;2;0
66870.5;2;2;2;0
66883.5;2;3;3;0
66896.5;1;1;1;0
66909.5;1;3;3;0
66922.5;0;2;2;0
66935.5;0;1;1;0
66948.5;1;3;3;0
66961.5;2;2;2;0
66974.5;0;2;2;0
66987.5;3;3;3;0
67000.5;1;4;4;0
67013.5;0;4;4;0
67026.5;1;1;1;0
67039.5;1;1;1;0
67052.5;0;2;2;0
67065.5;0;3;3;0
67078.5;0;3;3;0
67091.5;1;1;1;0
67104.5;1;2;2;0
67117.5;0;1;1;0
67130.5;1;1;1;0
67143.5;1;2;2;0
67156.5;0;3;3;0
67169.5;2;0;0;0
67182.5;2;0;0;0
67195.5;1;0;0;0
67208.5;1;1;1;0
67221.5;0;3;3;0
67234.5;0;1;1;0
67247.5;0;0;0;0
67260.5;0;0;0;0
67273.5;0;2;2;0
67286.5;1;2;2;0
67299.5;2;0;0;0
67312.5;1;1;1;0
67325.5;0;1;1;0
67338.5;0;1;1;0
67351.5;0;2;2;0
67364.5;3;1;1;0
67377.5;0;2;2;0
67390.5;0;2;2;0
67403.5;0;1;1;0
67416.5;0;2;2;0
67429.5;0;2;2;0
67442.5;1;3;3;0
67455.5;0;0;0;0
67468.5;1;0;0;0
67481.5;0;2;2;0
67494.5;0;2;2;0
67507.5;0;2;2;0
67520.5;1;2;2;0
67533.5;1;0;0;0
67546.5;0;0;0;0
67559.5;1;0;0;0
67572.5;0;0;0;0
67585.5;1;3;3;0
67598.5;1;0;0;0
67611.5;1;2;2;0
67624.5;1;0;0;0
67637.5;1;1;1;0
67650.5;0;2;2;0
67663.5;1;3;3;0
67676.5;0;0;0;0
67689.5;1;2;2;0
67702.5;0;2;2;0
67715.5;0;1;1;0
67728.5;0;1;1;0
67741.5;0;3;3;0
67754.5;0;0;0;0
67767.5;0;0;0;0
67780.5;0;1;1;0
67793.5;0;4;4;0
67806.5;0;1;1;0
67819.5;0;0;0;0
67832.5;0;2;2;0
67845.5;3;3;3;0
67858.5;0;0;0;0
67871.5;0;1;1;0
67884.5;2;1;1;0
67897.5;2;1;1;0
67910.5;1;1;1;0
67923.5;1;1;1;0
67936.5;1;1;1;0
67949.5;0;2;2;0
67962.5;0;1;1;0
67975.5;0;2;2;0
67988.5;0;0;0;0
68001.5;0;0;0;0
68014.5;0;1;1;0
68027.5;3;2;2;0
68040.5;1;1;1;0
68053.5;1;2;2;0
68066.5;0;0;0;0
68079.5;3;0;0;0
68092.5;0;2;2;0
68105.5;1;0;0;0
68118.5;1;1;1;0
68131.5;1;0;0;0
68144.5;0;2;2;0
68157.5;0;1;1;0
68170.5;1;1;1;0
68183.5;0;1;1;0
68196.5;0;0;0;0
68209.5;0;0;0;0
68222.5;1;1;1;0
68235.5;0;1;1;0
68248.5;1;0;0;0
68261.5;2;1;1;0
68274.5;2;2;2;0
68287.5;0;1;1;0
68300.5;0;0;0;0
68313.5;2;0;0;0
68326.5;1;2;2;0
68339.5;0;1;1;0
68352.5;0;1;1;0
68365.5;1;0;0;0
68378.5;0;0;0;0
68391.5;2;0;0;0
68404.5;2;2;2;0
68417.5;0;0;0;0
68430.5;0;2;2;0
68443.5;1;0;0;0
68456.5;0;0;0;0
68469.5;1;3;3;0
68482.5;0;1;1;0
68495.5;0;1;1;0
68508.5;0;3;3;0
68521.5;2;1;1;0
68534.5;1;4;4;0
68547.5;0;4;4;0
68560.5;1;0;0;0
68573.5;1;0;0;0
68586.5;1;1;1;0
68599.5;1;0;0;0
68612.5;1;1;1;0
68625.5;0;0;0;0
68638.5;2;2;2;0
68651.5;0;1;1;0
68664.5;1;1;1;0
68677.5;1;1;1;0
68690.5;2;3;3;0
68703.5;0;2;2;0
68716.5;1;0;0;0
68729.5;0;1;1;0
68742.5;0;0;0;0
68755.5;2;0;0;0
68768.5;0;0;0;0
68781.5;0;0;0;0
68794.5;0;0;0;0
68807.5;2;1;1;0
68820.5;1;0;0;0
68833.5;1;1;1;0
68846.5;0;0;0;0
68859.5;0;4;4;0
68872.5;0;1;1;0
68885.5;1;0;0;0
68898.5;1;0;0;0
68911.5;0;2;2;0
68924.5;2;0;0;0
68937.5;1;1;1;0
68950.5;0;0;0;0
68963.5;0;1;1;0
68976.5;1;2;2;0
68989.5;1;1;1;0
69002.5;1;1;1;0
69015.5;0;1;1;0
69028.5;0;0;0;0
69041.5;1;0;0;0
69054.5;1;1;1;0
69067.5;1;0;0;0
69080.5;0;1;1;0
69093.5;0;2;2;0
69106.5;1;1;1;0
69119.5;0;0;0;0
69132.5;3;0;0;0
69145.5;0;2;2;0
69158.5;0;0;0;0
69171.5;1;0;0;0
69184.5;0;0;0;0
69197.5;1;0;0;0
69210.5;0;0;0;0
69223.5;0;1;1;0
69236.5;0;0;0;0
69249.5;1;0;0;0
69262.5;0;0;0;0
69275.5;2;0;0;0
69288.5;2;0;0;0
69301.5;3;1;1;0
69314.5;1;0;0;0
69327.5;1;1;1;0
69340.5;3;1;1;0
69353.5;0;0;0;0
69366.5;0;0;0;0
69379.5;1;2;2;0
69392.5;1;2;2;0
69405.5;2;0;0;0
69418.5;1;0;0;0
69431.5;0;0;0;0
69444.5;1;1;1;0
69457.5;0;0;0;0
69470.5;0;1;1;0
69483.5;1;0;0;0
69496.5;1;0;0;0
69509.5;1;1;1;0
69522.5;0;0;0;0
69535.5;0;1;1;0
69548.5;0;0;0;0
69561.5;1;1;1;0
69574.5;1;0;0;0
69587.5;0;0;0;0
69600.5;1;0;0;0
69613.5;1;0;0;0
69626.5;0;0;0;0
69639.5;0;2;2;0
69652.5;0;0;0;0
69665.5;1;1;1;0
69678.5;0;0;0;0
69691.5;0;1;1;0
69704.5;1;0;0;0
69717.5;0;0;0;0
69730.5;0;1;1;0
69743.5;0;2;2;0
69756.5;0;1;1;0
69769.5;1;1;1;0
69782.5;1;2;2;0
69795.5;0;0;0;0
69808.5;1;2;2;0
69821.5;0;0;0;0
69834.5;1;1;1;0
69847.5;1;0;0;0
69860.5;2;1;1;0
69873.5;0;0;0;0
69886.5;0;3;3;0
69899.5;0;0;0;0
69912.5;1;0;0;0
69925.5;1;0;0;0
69938.5;1;1;1;0
69951.5;1;0;0;0
69964.5;2;1;1;0
69977.5;1;0;0;0
69990.5;1;1;1;0
70003.5;0;0;0;0
70016.5;1;1;1;0
70029.5;0;0;0;0
70042.5;0;0;0;0
70055.5;1;0;0;0
70068.5;1;1;1;0
70081.5;0;0;0;0
70094.5;2;1;1;0
70107.5;0;2;2;0
70120.5;1;0;0;0
70133.5;1;2;2;0
70146.5;0;1;1;0
70159.5;1;0;0;0
70172.5;2;2;2;0
70185.5;0;0;0;0
70198.5;0;1;1;0
70211.5;1;1;1;0
70224.5;0;0;0;0
70237.5;2;1;1;0
70250.5;0;0;0;0
70263.5;1;0;0;0
70276.5;1;0;0;0
70289.5;0;1;1;0
70302.5;1;3;3;0
70315.5;0;2;2;0
70328.5;0;1;1;0
70341.5;1;1;1;0
70354.5;0;1;1;0
70367.5;1;3;3;0
70380.5;1;1;1;0
70393.5;1;1;1;0
70406.5;0;1;1;0
70419.5;0;0;0;0
70432.5;1;1;1;0
70445.5;0;0;0;0
70458.5;3;1;1;0
70471.5;1;2;2;0
70484.5;1;0;0;0
70497.5;0;0;0;0
70510.5;0;1;1;0
70523.5;0;0;0;0
70536.5;1;0;0;0
70549.5;0;0;0;0
70562.5;2;1;1;0
70575.5;2;1;1;0
70588.5;1;0;0;0
70601.5;0;0;0;0
70614.5;1;2;2;0
70627.5;0;0;0;0
70640.5;2;0;0;0
70653.5;0;0;0;0
70666.5;2;0;0;0
70679.5;0;0;0;0
70692.5;0;1;1;0
70705.5;0;0;0;0
70718.5;2;0;0;0
70731.5;2;0;0;0
70744.5;2;2;2;0
70757.5;1;2;2;0
70770.5;3;0;0;0
70783.5;1;0;0;0
70796.5;0;0;0;0
70809.5;1;0;0;0
70822.5;0;0;0;0
70835.5;0;0;0;0
70848.5;0;1;1;0
70861.5;2;1;1;0
70874.5;1;2;2;0
70887.5;1;2;2;0
70900.5;2;0;0;0
70913.5;1;0;0;0
70926.5;1;0;0;0
70939.5;0;3;3;0
70952.5;1;0;0;0
70965.5;0;1;1;0
70978.5;0;0;0;0
70991.5;0;0;0;0
71004.5;1;2;2;0
71017.5;0;1;1;0
71030.5;1;3;3;0
71043.5;3;0;0;0
71056.5;2;0;0;0
71069.5;0;1;1;0
71082.5;0;1;1;0
71095.5;0;2;2;0
71108.5;1;0;0;0
71121.5;1;2;2;0
71134.5;0;0;0;0
71147.5;0;1;1;0
71160.5;0;1;1;0
71173.5;0;2;2;0
71186.5;0;1;1;0
71199.5;1;0;0;0
71212.5;2;1;1;0
71225.5;0;2;2;0
71238.5;2;0;0;0
71251.5;0;0;0;0
71264.5;2;1;1;0
71277.5;3;0;0;0
71290.5;0;2;2;0
71303.5;0;1;1;0
71316.5;0;0;0;0
71329.5;0;0;0;0
71342.5;2;0;0;0
71355.5;0;0;0;0
71368.5;2;0;0;0
71381.5;0;0;0;0
71394.5;0;0;0;0
71407.5;1;0;0;0
71420.5;1;1;1;0
71433.5;0;1;1;0
71446.5;0;0;0;0
71459.5;1;1;1;0
71472.5;1;0;0;0
71485.5;0;0;0;0
71498.5;1;1;1;0
71511.5;0;2;2;0
71524.5;0;1;1;0
71537.5;2;0;0;0
71550.5;0;0;0;0
71563.5;0;0;0;0
71576.5;0;0;0;0
71589.5;0;4;4;0
71602.5;0;0;0;0
71615.5;0;0;0;0
71628.5;1;1;1;0
71641.5;1;0;0;0
71654.5;0;0;0;0
71667.5;2;1;1;0
71680.5;1;1;1;0
71693.5;2;1;1;0
71706.5;0;2;2;0
71719.5;0;0;0;0
71732.5;0;0;0;0
71745.5;0;1;1;0
71758.5;0;0;0;0
71771.5;0;0;0;0
71784.5;0;3;3;0
71797.5;0;2;2;0
71810.5;1;0;0;0
71823.5;0;0;0;0
71836.5;0;0;0;0
71849.5;0;1;1;0
71862.5;2;0;0;0
71875.5;0;0;0;0
71888.5;0;0;0;0
71901.5;1;1;1;0
71914.5;0;0;0;0
71927.5;0;3;3;0
71940.5;1;0;0;0
71953.5;1;0;0;0
71966.5;2;0;0;0
71979.5;1;0;0;0
71992.5;0;1;1;0
72005.5;1;1;1;0
72018.5;0;0;0;0
72031.5;2;3;3;0
72044.5;0;0;0;0
72057.5;0;0;0;0
72070.5;0;1;1;0
72083.5;0;1;1;0
72096.5;0;1;1;0
72109.5;3;2;2;0
72122.5;1;1;1;0
72135.5;0;1;1;0
72148.5;1;2;2;0
72161.5;1;0;0;0
72174.5;0;0;0;0
72187.5;0;0;0;0
72200.5;0;0;0;0
72213.5;2;2;2;0
72226.5;0;2;2;0
72239.5;0;2;2;0
72252.5;0;2;2;0
72265.5;3;0;0;0
72278.5;1;0;0;0
72291.5;0;0;0;0
72304.5;2;2;2;0
72317.5;0;0;0;0
72330.5;2;0;0;0
72343.5;1;0;0;0
72356.5;0;0;0;0
72369.5;0;0;0;0
72382.5;0;1;1;0
72395.5;0;4;4;0
72408.5;0;1;1;0
72421.5;2;0;0;0
72434.5;1;1;1;0
72447.5;1;1;1;0
72460.5;2;0;0;0
72473.5;1;2;2;0
72486.5;1;0;0;0
72499.5;1;1;1;0
72512.5;0;0;0;0
72525.5;1;2;2;0
72538.5;0;2;2;0
72551.5;0;0;0;0
72564.5;0;1;1;0
72577.5;0;0;0;0
72590.5;0;0;0;0
72603.5;0;2;2;0
72616.5;1;0;0;0
72629.5;0;0;0;0
72642.5;0;0;0;0
72655.5;0;2;2;0
72668.5;0;1;1;0
72681.5;1;1;1;0
72694.5;2;1;1;0
72707.5;1;1;1;0
72720.5;3;1;1;0
72733.5;0;0;0;0
72746.5;1;0;0;0
72759.5;1;1;1;0
72772.5;3;0;0;0
72785.5;0;0;0;0
72798.5;0;0;0;0
72811.5;2;1;1;0
72824.5;3;1;1;0
72837.5;0;2;2;0
72850.5;0;0;0;0
72863.5;0;1;1;0
72876.5;3;0;0;0
72889.5;0;3;3;0
72902.5;0;0;0;0
72915.5;1;1;1;0
72928.5;0;1;1;0
72941.5;0;1;1;0
72954.5;0;1;1;0
72967.5;0;1;1;0
72980.5;1;1;1;0
72993.5;2;0;0;0
73006.5;0;0;0;0
73019.5;0;0;0;0
73032.5;0;1;1;0
73045.5;0;1;1;0
73058.5;0;2;2;0
73071.5;0;3;3;0
73084.5;1;0;0;0
73097.5;2;1;1;0
73110.5;1;0;0;0
73123.5;1;0;0;0
73136.5;0;0;0;0
73149.5;0;0;0;0
73162.5;0;0;0;0
73175.5;0;0;0;0
73188.5;0;2;2;0
73201.5;2;0;0;0
73214.5;2;1;1;0
73227.5;0;0;0;0
73240.5;0;0;0;0
73253.5;2;0;0;0
73266.5;0;0;0;0
73279.5;0;0;0;0
73292.5;2;1;1;0
73305.5;2;1;1;0
73318.5;0;0;0;0
73331.5;1;0;0;0
73344.5;1;3;3;0
73357.5;0;2;2;0
73370.5;1;0;0;0
73383.5;0;0;0;0
73396.5;1;0;0;0
73409.5;0;1;1;0
73422.5;1;0;0;0
73435.5;1;0;0;0
73448.5;1;0;0;0
73461.5;2;0;0;0
73474.5;1;0;0;0
73487.5;0;2;2;0
73500.5;1;0;0;0
73513.5;0;0;0;0
73526.5;0;1;1;0
73539.5;0;0;0;0
73552.5;1;0;0;0
73565.5;1;2;2;0
73578.5;1;0;0;0
73591.5;0;0;0;0
73604.5;1;0;0;0
73617.5;2;0;0;0
73630.5;0;1;1;0
73643.5;0;0;0;0
73656.5;1;0;0;0
73669.5;0;0;0;0
73682.5;0;0;0;0
73695.5;3;2;2;0
73708.5;2;0;0;0
73721.5;0;1;1;0
73734.5;0;1;1;0
73747.5;1;0;0;0
73760.5;0;0;0;0
73773.5;1;2;2;0
73786.5;1;2;2;0
73799.5;0;1;1;0
