BinCenter;Histo01;Histo02;Histo03;Histo04
71215.5;4;2;2;0
71228.5;8;4;4;0
71241.5;0;2;2;0
71254.5;6;6;6;0
71267.5;3;6;6;0
71280.5;7;5;5;0
71293.5;2;6;6;0
71306.5;6;4;4;0
71319.5;2;10;10;0
71332.5;6;5;5;0
71345.5;4;8;8;0
71358.5;3;4;4;0
71371.5;5;7;7;0
71384.5;8;3;3;0
71397.5;9;4;4;0
71410.5;5;5;5;0
71423.5;5;5;5;0
71436.5;5;4;4;0
71449.5;2;4;4;0
71462.5;3;5;5;0
71475.5;9;4;4;0
71488.5;5;3;3;0
71501.5;5;6;6;0
71514.5;7;4;4;0
71527.5;4;5;5;0
71540.5;5;2;2;0
71553.5;7;2;2;0
71566.5;5;6;6;0
71579.5;4;7;7;0
71592.5;1;5;5;0
71605.5;3;3;3;0
71618.5;5;2;2;0
71631.5;5;6;6;0
71644.5;5;4;4;0
71657.5;4;3;3;0
71670.5;2;4;4;0
71683.5;5;5;5;0
71696.5;6;6;6;0
71709.5;8;2;2;0
71722.5;3;5;5;0
71735.5;8;4;4;0
71748.5;3;5;5;0
71761.5;7;3;3;0
71774.5;3;9;9;0
71787.5;6;3;3;0
71800.5;5;3;3;0
71813.5;9;6;6;0
71826.5;4;3;3;0
71839.5;2;4;4;0
71852.5;3;3;3;0
71865.5;7;6;6;0
71878.5;4;4;4;0
71891.5;1;5;5;0
71904.5;3;7;7;0
71917.5;3;5;5;0
71930.5;1;8;8;0
71943.5;2;4;4;0
71956.5;6;3;3;0
71969.5;4;5;5;0
71982.5;3;4;4;0
71995.5;4;4;4;0
72008.5;7;2;2;0
72021.5;5;2;2;0
72034.5;5;7;7;0
72047.5;7;6;6;0
72060.5;3;3;3;0
72073.5;2;4;4;0
72086.5;7;5;5;0
72099.5;2;3;3;0
72112.5;2;4;4;0
72125.5;5;7;7;0
72138.5;8;1;1;0
72151.5;3;7;7;0
72164.5;6;4;4;0
72177.5;7;4;4;0
72190.5;12;4;4;0
72203.5;2;7;7;0
72216.5;2;6;6;0
72229.5;3;8;8;0
72242.5;4;3;3;0
72255.5;2;3;3;0
72268.5;7;7;7;0
72281.5;3;4;4;0
72294.5;6;1;1;0
72307.5;7;6;6;0
72320.5;6;8;8;0
72333.5;3;1;1;0
72346.5;5;2;2;0
72359.5;1;7;7;0
72372.5;3;6;6;0
72385.5;4;5;5;0
72398.5;6;7;7;0
72411.5;7;2;2;0
72424.5;2;6;6;0
72437.5;6;7;7;0
72450.5;5;2;2;0
72463.5;4;8;8;0
72476.5;5;2;2;0
72489.5;2;3;3;0
72502.5;5;7;7;0
72515.5;4;7;7;0
72528.5;4;5;5;0
72541.5;1;4;4;0
72554.5;7;8;8;0
72567.5;3;5;5;0
72580.5;6;6;6;0
72593.5;6;2;2;0
72606.5;2;4;4;0
72619.5;5;2;2;0
72632.5;2;7;7;0
72645.5;3;2;2;0
72658.5;5;5;5;0
72671.5;7;7;7;0
72684.5;5;3;3;0
72697.5;6;9;9;0
72710.5;4;3;3;0
72723.5;7;3;3;0
72736.5;1;3;3;0
72749.5;1;5;5;0
72762.5;4;1;1;0
72775.5;8;2;2;0
72788.5;8;7;7;0
72801.5;4;3;3;0
72814.5;8;9;9;0
72827.5;6;7;7;0
72840.5;7;11;11;0
72853.5;2;5;5;0
72866.5;11;5;5;0
72879.5;1;2;2;0
72892.5;7;5;5;0
72905.5;6;6;6;0
72918.5;6;4;4;0
72931.5;3;6;6;0
72944.5;3;1;1;0
72957.5;4;8;8;0
72970.5;3;6;6;0
72983.5;3;4;4;0
72996.5;5;6;6;0
73009.5;2;5;5;0
73022.5;5;3;3;0
73035.5;4;2;2;0
73048.5;4;4;4;0
73061.5;6;0;0;0
73074.5;2;4;4;0
73087.5;4;5;5;0
73100.5;8;7;7;0
73113.5;6;3;3;0
73126.5;8;4;4;0
73139.5;6;5;5;0
73152.5;3;4;4;0
73165.5;6;6;6;0
73178.5;6;6;6;0
73191.5;7;2;2;0
73204.5;5;4;4;0
73217.5;1;6;6;0
73230.5;6;5;5;0
73243.5;6;4;4;0
73256.5;6;3;3;0
73269.5;3;7;7;0
73282.5;2;4;4;0
73295.5;5;5;5;0
73308.5;3;6;6;0
73321.5;1;10;10;0
73334.5;2;8;8;0
73347.5;6;5;5;0
73360.5;6;4;4;0
73373.5;5;4;4;0
73386.5;6;6;6;0
73399.5;5;1;1;0
73412.5;1;6;6;0
73425.5;3;6;6;0
73438.5;8;4;4;0
73451.5;3;3;3;0
73464.5;4;5;5;0
73477.5;3;8;8;0
73490.5;4;1;1;0
73503.5;7;6;6;0
73516.5;4;3;3;0
73529.5;3;7;7;0
73542.5;8;2;2;0
73555.5;6;5;5;0
73568.5;3;5;5;0
73581.5;1;2;2;0
73594.5;5;4;4;0
73607.5;7;4;4;0
73620.5;6;1;1;0
73633.5;3;7;7;0
73646.5;4;5;5;0
73659.5;10;3;3;0
73672.5;3;1;1;0
73685.5;2;3;3;0
73698.5;6;5;5;0
73711.5;4;4;4;0
73724.5;1;4;4;0
73737.5;6;8;8;0
73750.5;4;8;8;0
73763.5;3;3;3;0
73776.5;8;1;1;0
73789.5;1;4;4;0
73802.5;4;5;5;0
73815.5;5;5;5;0
73828.5;4;5;5;0
73841.5;3;1;1;0
73854.5;7;3;3;0
73867.5;3;9;9;0
73880.5;3;5;5;0
73893.5;4;5;5;0
73906.5;7;6;6;0
73919.5;7;5;5;0
73932.5;7;7;7;0
73945.5;4;2;2;0
73958.5;0;2;2;0
73971.5;8;7;7;0
73984.5;3;6;6;0
73997.5;5;5;5;0
74010.5;5;2;2;0
74023.5;7;4;4;0
74036.5;5;1;1;0
74049.5;3;7;7;0
74062.5;3;2;2;0
74075.5;6;6;6;0
74088.5;6;9;9;0
74101.5;6;4;4;0
74114.5;6;7;7;0
74127.5;5;3;3;0
74140.5;9;6;6;0
74153.5;3;7;7;0
74166.5;4;4;4;0
74179.5;4;4;4;0
74192.5;2;4;4;0
74205.5;4;4;4;0
74218.5;5;8;8;0
74231.5;5;4;4;0
74244.5;8;6;6;0
74257.5;5;6;6;0
74270.5;5;8;8;0
74283.5;7;6;6;0
74296.5;7;8;8;0
74309.5;14;6;6;0
74322.5;6;5;5;0
74335.5;15;2;2;0
74348.5;21;6;6;0
74361.5;29;6;6;0
74374.5;69;2;2;0
74387.5;157;8;8;0
74400.5;321;2;2;0
74413.5;761;2;2;0
74426.5;1516;2;2;0
74439.5;2481;3;3;0
74452.5;4104;3;3;0
74465.5;5757;3;3;0
74478.5;7560;7;7;0
74491.5;9280;4;4;0
74504.5;11195;8;8;0
74517.5;12548;2;2;0
74530.5;13865;9;9;0
74543.5;14774;5;5;0
74556.5;15887;7;7;0
74569.5;16309;8;8;0
74582.5;16281;9;9;0
74595.5;15820;2;2;0
74608.5;15013;4;4;0
74621.5;12971;6;6;0
74634.5;11183;4;4;0
74647.5;9328;5;5;0
74660.5;7593;4;4;0
74673.5;5830;3;3;0
74686.5;4394;5;5;0
74699.5;3329;2;2;0
74712.5;2461;10;10;0
74725.5;1765;6;6;0
74738.5;1278;4;4;0
74751.5;965;7;7;0
74764.5;766;6;6;0
74777.5;550;6;6;0
74790.5;411;6;6;0
74803.5;348;4;4;0
74816.5;279;2;2;0
74829.5;205;1;1;0
74842.5;197;5;5;0
74855.5;184;6;6;0
74868.5;165;5;5;0
74881.5;118;4;4;0
74894.5;126;3;3;0
74907.5;110;1;1;0
74920.5;96;4;4;0
74933.5;102;4;4;0
74946.5;90;5;5;0
74959.5;115;6;6;0
74972.5;94;4;4;0
74985.5;103;4;4;0
74998.5;99;1;1;0
75011.5;92;0;0;0
75024.5;100;4;4;0
75037.5;94;6;6;0
75050.5;77;4;4;0
75063.5;101;2;2;0
75076.5;100;1;1;0
75089.5;76;9;9;0
75102.5;78;4;4;0
75115.5;78;5;5;0
75128.5;78;5;5;0
75141.5;67;2;2;0
75154.5;78;2;2;0
75167.5;64;2;2;0
75180.5;70;8;8;0
75193.5;58;2;2;0
75206.5;67;6;6;0
75219.5;62;6;6;0
75232.5;62;7;7;0
75245.5;55;3;3;0
75258.5;50;4;4;0
75271.5;47;6;6;0
75284.5;35;1;1;0
75297.5;45;3;3;0
75310.5;41;3;3;0
75323.5;46;2;2;0
75336.5;34;4;4;0
75349.5;44;10;10;0
75362.5;36;2;2;0
75375.5;36;7;7;0
75388.5;24;6;6;0
75401.5;28;3;3;0
75414.5;37;6;6;0
75427.5;32;7;7;0
75440.5;20;2;2;0
75453.5;24;2;2;0
75466.5;23;3;3;0
75479.5;20;7;7;0
75492.5;17;4;4;0
75505.5;20;5;5;0
75518.5;24;5;5;0
75531.5;14;8;8;0
75544.5;14;5;5;0
75557.5;21;7;7;0
75570.5;15;7;7;0
75583.5;18;8;8;0
75596.5;13;7;7;0
75609.5;23;3;3;0
75622.5;19;5;5;0
75635.5;9;3;3;0
75648.5;15;10;10;0
75661.5;11;4;4;0
75674.5;18;3;3;0
75687.5;7;3;3;0
75700.5;14;3;3;0
75713.5;15;2;2;0
75726.5;12;8;8;0
75739.5;5;5;5;0
75752.5;13;5;5;0
75765.5;11;4;4;0
75778.5;11;3;3;0
75791.5;11;8;8;0
75804.5;11;5;5;0
75817.5;8;3;3;0
75830.5;6;3;3;0
75843.5;6;2;2;0
75856.5;8;3;3;0
75869.5;8;2;2;0
75882.5;8;9;9;0
75895.5;11;4;4;0
75908.5;6;5;5;0
75921.5;7;3;3;0
75934.5;9;2;2;0
75947.5;5;6;6;0
75960.5;6;3;3;0
75973.5;6;2;2;0
75986.5;5;3;3;0
75999.5;13;7;7;0
76012.5;6;6;6;0
76025.5;8;2;2;0
76038.5;6;3;3;0
76051.5;8;4;4;0
76064.5;5;5;5;0
76077.5;7;3;3;0
76090.5;6;3;3;0
76103.5;8;3;3;0
76116.5;7;6;6;0
76129.5;6;7;7;0
76142.5;7;9;9;0
76155.5;10;6;6;0
76168.5;8;5;5;0
76181.5;7;6;6;0
76194.5;4;3;3;0
76207.5;7;4;4;0
76220.5;4;4;4;0
76233.5;7;6;6;0
76246.5;7;4;4;0
76259.5;6;9;9;0
76272.5;3;6;6;0
76285.5;5;5;5;0
76298.5;7;8;8;0
76311.5;8;2;2;0
76324.5;6;3;3;0
76337.5;8;6;6;0
76350.5;7;6;6;0
76363.5;7;5;5;0
76376.5;2;6;6;0
76389.5;8;4;4;0
76402.5;11;5;5;0
76415.5;6;5;5;0
76428.5;8;3;3;0
76441.5;6;5;5;0
76454.5;8;4;4;0
76467.5;4;7;7;0
76480.5;5;5;5;0
76493.5;7;7;7;0
76506.5;7;5;5;0
76519.5;3;2;2;0
76532.5;3;5;5;0
76545.5;9;2;2;0
76558.5;5;7;7;0
76571.5;2;5;5;0
76584.5;6;3;3;0
76597.5;5;6;6;0
76610.5;6;10;10;0
76623.5;6;5;5;0
76636.5;2;2;2;0
76649.5;9;6;6;0
76662.5;5;6;6;0
76675.5;7;6;6;0
76688.5;8;2;2;0
76701.5;6;6;6;0
76714.5;10;6;6;0
76727.5;4;4;4;0
76740.5;3;5;5;0
76753.5;7;6;6;0
76766.5;7;3;3;0
76779.5;5;1;1;0
76792.5;4;7;7;0
76805.5;9;3;3;0
76818.5;3;5;5;0
76831.5;2;3;3;0
76844.5;2;4;4;0
76857.5;7;6;6;0
76870.5;6;5;5;0
76883.5;6;3;3;0
76896.5;8;4;4;0
76909.5;4;5;5;0
76922.5;5;4;4;0
76935.5;10;2;2;0
76948.5;5;6;6;0
76961.5;4;4;4;0
76974.5;4;5;5;0
76987.5;8;4;4;0
77000.5;8;2;2;0
77013.5;5;4;4;0
77026.5;5;3;3;0
77039.5;4;2;2;0
77052.5;6;10;10;0
77065.5;4;2;2;0
77078.5;3;2;2;0
77091.5;4;12;12;0
77104.5;3;5;5;0
77117.5;8;2;2;0
77130.5;5;6;6;0
77143.5;2;6;6;0
77156.5;7;5;5;0
77169.5;6;3;3;0
77182.5;4;0;0;0
77195.5;3;4;4;0
77208.5;8;3;3;0
77221.5;3;6;6;0
77234.5;2;6;6;0
77247.5;2;6;6;0
77260.5;8;8;8;0
77273.5;4;4;4;0
77286.5;2;8;8;0
77299.5;5;6;6;0
77312.5;5;4;4;0
77325.5;5;5;5;0
77338.5;10;1;1;0
77351.5;5;7;7;0
77364.5;8;5;5;0
77377.5;7;11;11;0
77390.5;6;3;3;0
77403.5;6;5;5;0
77416.5;5;4;4;0
77429.5;8;5;5;0
77442.5;6;6;6;0
77455.5;9;4;4;0
77468.5;12;3;3;0
77481.5;7;4;4;0
77494.5;5;3;3;0
77507.5;7;6;6;0
77520.5;4;5;5;0
77533.5;4;2;2;0
77546.5;8;7;7;0
77559.5;5;9;9;0
77572.5;5;6;6;0
77585.5;5;4;4;0
77598.5;2;2;2;0
77611.5;4;7;7;0
77624.5;4;6;6;0
77637.5;7;9;9;0
77650.5;2;4;4;0
77663.5;8;3;3;0
77676.5;8;5;5;0
77689.5;5;2;2;0
77702.5;9;4;4;0
77715.5;6;1;1;0
77728.5;8;7;7;0
77741.5;4;1;1;0
77754.5;4;3;3;0
77767.5;7;2;2;0
77780.5;4;9;9;0
77793.5;5;7;7;0
77806.5;2;1;1;0
77819.5;3;4;4;0
77832.5;4;3;3;0
77845.5;4;3;3;0
77858.5;4;3;3;0
77871.5;8;7;7;0
77884.5;7;2;2;0
77897.5;2;5;5;0
77910.5;4;5;5;0
77923.5;5;7;7;0
77936.5;1;13;13;0
77949.5;3;2;2;0
77962.5;3;4;4;0
77975.5;2;6;6;0
77988.5;6;1;1;0
78001.5;5;4;4;0
78014.5;3;5;5;0
78027.5;2;4;4;0
78040.5;7;7;7;0
78053.5;8;6;6;0
78066.5;5;6;6;0
78079.5;8;6;6;0
78092.5;11;1;1;0
78105.5;5;3;3;0
78118.5;4;6;6;0
78131.5;5;6;6;0
78144.5;1;5;5;0
78157.5;4;9;9;0
78170.5;11;4;4;0
78183.5;5;3;3;0
78196.5;2;2;2;0
78209.5;5;2;2;0
78222.5;4;9;9;0
78235.5;3;6;6;0
78248.5;7;7;7;0
78261.5;8;4;4;0
78274.5;4;4;4;0
78287.5;5;6;6;0
78300.5;6;5;5;0
78313.5;9;5;5;0
78326.5;5;4;4;0
78339.5;11;5;5;0
78352.5;5;6;6;0
78365.5;11;6;6;0
78378.5;7;4;4;0
78391.5;6;7;7;0
78404.5;7;8;8;0
78417.5;3;4;4;0
78430.5;9;4;4;0
78443.5;4;4;4;0
78456.5;6;8;8;0
78469.5;3;5;5;0
78482.5;5;2;2;0
78495.5;4;5;5;0
78508.5;7;5;5;0
78521.5;4;2;2;0
78534.5;8;2;2;0
78547.5;3;7;7;0
78560.5;1;8;8;0
78573.5;6;6;6;0
78586.5;9;8;8;0
78599.5;6;6;6;0
78612.5;4;2;2;0
78625.5;5;6;6;0
78638.5;8;5;5;0
78651.5;5;4;4;0
78664.5;11;8;8;0
78677.5;4;4;4;0
78690.5;5;5;5;0
78703.5;5;4;4;0
78716.5;2;2;2;0
78729.5;5;2;2;0
78742.5;3;3;3;0
78755.5;6;3;3;0
78768.5;7;2;2;0
78781.5;5;6;6;0
78794.5;9;8;8;0
78807.5;3;3;3;0
78820.5;3;3;3;0
78833.5;4;4;4;0
78846.5;7;6;6;0
78859.5;4;3;3;0
78872.5;3;1;1;0
78885.5;6;4;4;0
78898.5;6;2;2;0
78911.5;7;13;13;0
78924.5;1;6;6;0
78937.5;3;3;3;0
78950.5;5;0;0;0
78963.5;5;0;0;0
78976.5;4;3;3;0
78989.5;3;5;5;0
79002.5;3;4;4;0
79015.5;0;2;2;0
79028.5;4;7;7;0
79041.5;8;5;5;0
79054.5;1;1;1;0
79067.5;5;8;8;0
79080.5;2;5;5;0
79093.5;10;4;4;0
79106.5;2;7;7;0
79119.5;5;5;5;0
79132.5;4;7;7;0
79145.5;9;4;4;0
79158.5;5;8;8;0
79171.5;6;5;5;0
79184.5;7;7;7;0
79197.5;8;6;6;0
79210.5;6;11;11;0
79223.5;6;6;6;0
79236.5;4;4;4;0
79249.5;6;3;3;0
79262.5;0;4;4;0
79275.5;3;8;8;0
79288.5;5;9;9;0
79301.5;6;7;7;0
79314.5;2;5;5;0
79327.5;4;8;8;0
79340.5;3;3;3;0
79353.5;7;7;7;0
79366.5;4;6;6;0
79379.5;8;8;8;0
79392.5;3;2;2;0
79405.5;6;4;4;0
79418.5;3;3;3;0
79431.5;4;2;2;0
79444.5;6;2;2;0
79457.5;5;9;9;0
79470.5;4;3;3;0
79483.5;2;2;2;0
79496.5;6;4;4;0
79509.5;6;4;4;0
79522.5;3;5;5;0
79535.5;8;7;7;0
79548.5;2;3;3;0
79561.5;5;5;5;0
79574.5;9;3;3;0
79587.5;2;6;6;0
79600.5;4;4;4;0
79613.5;3;6;6;0
79626.5;3;5;5;0
79639.5;9;5;5;0
79652.5;4;4;4;0
79665.5;5;5;5;0
79678.5;2;4;4;0
79691.5;2;8;8;0
79704.5;5;4;4;0
79717.5;7;6;6;0
79730.5;6;5;5;0
79743.5;7;4;4;0
79756.5;8;5;5;0
79769.5;6;1;1;0
79782.5;3;5;5;0
79795.5;5;5;5;0
79808.5;1;4;4;0
79821.5;0;4;4;0
79834.5;4;5;5;0
79847.5;4;2;2;0
79860.5;4;2;2;0
79873.5;2;5;5;0
79886.5;1;2;2;0
79899.5;5;6;6;0
79912.5;2;7;7;0
79925.5;8;4;4;0
79938.5;13;3;3;0
79951.5;4;5;5;0
79964.5;5;6;6;0
79977.5;6;5;5;0
79990.5;4;6;6;0
80003.5;8;3;3;0
